"tBodyAcc.mean...X" "tBodyAcc.mean...Y" "tBodyAcc.mean...Z" "tGravityAcc.mean...X" "tGravityAcc.mean...Y" "tGravityAcc.mean...Z" "tBodyAccJerk.mean...X" "tBodyAccJerk.mean...Y" "tBodyAccJerk.mean...Z" "tBodyGyro.mean...X" "tBodyGyro.mean...Y" "tBodyGyro.mean...Z" "tBodyGyroJerk.mean...X" "tBodyGyroJerk.mean...Y" "tBodyGyroJerk.mean...Z" "tBodyAccMag.mean.." "tGravityAccMag.mean.." "tBodyAccJerkMag.mean.." "tBodyGyroMag.mean.." "tBodyGyroJerkMag.mean.." "fBodyAcc.mean...X" "fBodyAcc.mean...Y" "fBodyAcc.mean...Z" "fBodyAccJerk.mean...X" "fBodyAccJerk.mean...Y" "fBodyAccJerk.mean...Z" "fBodyGyro.mean...X" "fBodyGyro.mean...Y" "fBodyGyro.mean...Z" "fBodyAccMag.mean.." "fBodyBodyAccJerkMag.mean.." "fBodyBodyGyroMag.mean.." "fBodyBodyGyroJerkMag.mean.."
"136" 0.4699458 -0.033624109 -0.1412542 0.92721895 -0.2575283 -0.011311073 -0.25689838 0.53724084 -0.071406854 -0.33018992 0.13785593 0.2027245 -0.23734906 -0.13907576 0.17886128 0.12220578 0.12220578 0.019978718 -0.11303959 -0.26009906 0.14771378 0.13002545 -0.025654098 0.085463478 -0.030934405 -0.094544157 -0.51532571 0.10406106 -0.0090591332 0.2758551 0.21162113 -0.12501278 -0.13144583
"137" 0.23528441 -0.014570467 -0.20841776 0.93801097 -0.26552471 -0.015999014 -0.5594073 0.42569035 0.5381009 -0.56199203 0.35448413 0.1750142 -0.14145873 -0.56107936 0.032110404 0.14755443 0.14755443 0.041938945 0.13104171 -0.22040202 0.19270033 0.39108259 -0.11830312 0.12413969 0.10545242 -0.14360549 -0.30735529 0.18371603 0.090170615 0.27456719 0.23698136 0.10655089 -0.0049707227
"138" 0.1669136 -0.03373288 -0.13334869 0.94298012 -0.27697935 -0.035236286 0.98074487 -0.28006046 0.013159109 -0.17313155 0.07956793 0.00039648885 0.25543693 0.14336991 -0.36807338 0.10014998 0.10014998 -0.029840701 0.16431371 -0.19962115 0.26279363 0.34923731 -0.20879168 0.10020603 0.074929124 -0.26428242 -0.17393164 0.12496537 0.3040526 0.27132415 0.14686667 0.060879191 -0.136903
"139" 0.44562097 -0.011902709 -0.15116909 0.93458522 -0.27671301 -0.029104678 -0.034196065 0.059793339 -0.23081622 0.057309943 -0.1102438 0.075070244 -0.76314989 0.3661008 0.24601853 0.12090611 0.12090611 -0.091002161 0.030720346 -0.19112781 0.05816986 -0.048547846 -0.1650686 0.022116787 -0.22634599 -0.26985944 -0.1819167 0.17408469 0.26101195 0.007817413 -0.068429084 0.063267395 -0.13385736
"140" 0.23179921 -0.0075220252 -0.055801013 0.93800984 -0.26721322 -0.04285211 -0.70467725 0.086435467 0.14335608 -0.19246022 -0.094912968 0.10758844 0.026194408 -0.32537073 -0.067965243 0.073107976 0.073107976 -0.12276729 0.017206344 -0.23817602 0.19817405 -0.034662914 -0.23513046 -0.078739193 -0.18914133 -0.34540368 -0.22426177 0.13736096 -0.058966568 0.15669004 -0.018784159 0.031010355 -0.17059409
"141" 0.28134949 -0.0007098312 -0.0086999005 0.93926427 -0.26240716 -0.043152518 0.42884111 -0.13761424 0.16923439 0.20963739 -0.3379882 -0.010062426 0.58267592 -0.64429277 -0.11344376 0.0891215 0.0891215 -0.01036468 -0.0083430827 -0.28761534 0.15313108 -0.080540544 -0.14693913 0.093229449 -0.13349344 -0.16573667 0.078521558 0.038950991 -0.13092654 0.19198834 0.10183576 -0.12082814 -0.32529153
"142" 0.36248249 -0.0035526939 -0.18104462 0.93532883 -0.24875006 -0.018502531 0.11804319 0.11395291 -0.3050968 0.40228819 -0.33877395 0.17943812 -0.25697403 0.26107863 0.1239022 0.17216127 0.17216127 -0.026174163 -0.07848939 -0.35978109 0.026153823 -0.17172001 -0.096502772 0.019987812 -0.21836687 -0.15048162 -0.57453705 -0.092519165 -0.097836502 0.113188 0.007555202 -0.35478316 -0.3788545
"143" 0.43503687 -0.0065917495 -0.082909932 0.92422997 -0.27642083 -0.041170073 0.089117723 -0.084559173 -0.21509976 -0.47010943 0.21770042 0.1241266 0.032361401 0.034560422 0.27962952 0.060417914 0.060417914 -0.10010991 -0.10445792 -0.35624769 0.0025594781 -0.06964216 -0.30294416 -0.086526313 -0.14859186 -0.45851448 -0.49135153 -0.11545254 -0.064656901 0.0481611 -0.1178834 -0.2925549 -0.40116841
"144" 0.35119884 0.021866728 -0.1494262 0.9334885 -0.26237699 -0.019666744 -0.36216106 0.37084221 0.2295983 -0.43794263 0.16512486 0.28136405 -0.39119353 0.07196793 0.20865147 0.059491854 0.059491854 -0.1277886 -0.11579886 -0.34102449 0.014677668 -0.078729322 -0.3376748 -0.055499542 -0.17432573 -0.42513106 -0.37503287 -0.1127895 -0.055381283 0.053860651 -0.099703966 -0.19535163 -0.36759352
"145" 0.13046118 -0.05499692 -0.13178649 0.9452027 -0.25496927 -0.023947567 0.68599695 0.21294941 0.48174038 -0.58858545 0.47215649 0.058035958 0.030443073 -0.19276755 -0.53663364 -0.018090242 -0.018090242 -0.060948522 0.11059856 -0.28283089 -0.01375167 0.14204763 -0.18688863 -0.054555143 -0.017584859 -0.35673698 -0.1847059 -0.045068466 0.19671606 -0.0053009708 0.0081418252 -0.07690455 -0.19277722
"146" 0.31277629 -0.050409373 -0.043028643 0.92813939 -0.26799814 -0.026685084 0.015294316 -0.04982828 0.11982834 -0.1507958 0.16618259 -0.076448284 0.18555062 -0.42932833 0.0027923122 0.071970206 0.071970206 0.01436136 0.14053066 -0.17350353 0.02225161 0.19593752 -0.19731127 -0.025453405 0.054146243 -0.33425413 0.0078448352 0.1774687 0.026734935 0.083741909 0.023269953 0.05462082 -0.15183463
"147" 0.42595606 0.02456 -0.15095947 0.90796935 -0.2655418 -0.0068039971 -0.59086937 -0.32496537 -0.15791993 -0.089488613 -0.042483479 0.14984331 -0.24074731 0.24330859 0.10370404 0.040168399 0.040168399 -0.1478736 -0.014713381 -0.3256857 0.18167288 0.00033072826 -0.30486593 -0.03545911 -0.17511717 -0.46593192 -0.14747132 -0.045512517 -0.0065478725 0.076517098 -0.11646496 -0.14894601 -0.30087435
"148" 0.26749864 -0.018319479 -0.16901282 0.93019322 -0.24940844 -0.026064489 -0.044109007 -0.063590092 0.16290785 -0.14428611 -0.048495712 0.11499993 0.014319454 -0.018155334 -0.32079196 -0.059902458 -0.059902458 -0.1667755 -0.050395776 -0.36658507 -0.13554778 -0.19204319 -0.30973532 -0.10725529 -0.34765292 -0.4232582 -0.21679414 -0.1362923 -0.146493 0.0018766667 -0.18852998 -0.23130318 -0.37831074
"149" 0.15439416 0.0016045166 -0.010548619 0.94256743 -0.25374076 -0.049375638 0.35762114 0.019779362 -0.22323941 0.35451923 -0.47527096 0.070426231 0.18108171 -0.19734896 0.064717759 -0.017039858 -0.017039858 -0.12028331 -0.095271912 -0.33874786 -0.028980821 -0.17580325 -0.27669012 -0.065050306 -0.29244424 -0.33048911 -0.41296818 -0.084508567 -0.15730916 -0.039549145 -0.15954311 -0.35124526 -0.34270747
"150" 0.20535149 -0.0038073578 -0.032628831 0.93764095 -0.248511 -0.025796334 0.40393874 -0.1718263 -0.39889582 0.38217505 -0.40470526 0.1169666 -0.14231865 0.1447805 -0.04411623 -0.015987782 -0.015987782 -0.14706335 -0.14273082 -0.43260695 0.017364625 -0.13248279 -0.30341736 -0.13387589 -0.19687984 -0.36835617 -0.57491705 -0.19864398 -0.14624419 -0.098982247 -0.1378882 -0.38846376 -0.50614056
"297" 0.3444907 0.021733464 -0.20394047 0.92222378 -0.28085611 -0.075642926 -0.11460943 -0.066819246 0.043798732 -0.13749259 -0.13210064 0.099219275 0.12743114 -0.067115012 0.10248013 -0.11052417 -0.11052417 -0.34033944 -0.35530764 -0.51761313 -0.15709234 -0.32280816 -0.43198456 -0.28704278 -0.42879093 -0.54479904 -0.63220048 -0.3044544 -0.22730606 -0.073013232 -0.29062519 -0.4552681 -0.53238358
"298" 0.20714979 -0.0034351025 -0.14330782 0.93175456 -0.25879565 -0.098195482 -0.10184335 0.1399427 0.081639366 -0.0002655404 -0.098699586 0.15992107 0.00038691027 0.17717781 -0.096437061 -0.04655543 -0.04655543 -0.14914469 -0.27572669 -0.33696069 -0.0143278 -0.24013653 -0.17334707 -0.08750968 -0.34147136 -0.16068987 -0.63724452 -0.14637379 -0.090695275 0.023020414 -0.046304419 -0.37725178 -0.40434842
"299" 0.1686636 0.052146924 -0.082792774 0.91203129 -0.31513555 -0.089335579 -0.11420741 0.13996909 0.18442023 0.14737128 -0.25287716 -0.0049501629 0.13009771 -0.17392647 -0.16084817 -0.078120796 -0.078120796 -0.14576448 -0.035833745 -0.1874418 -0.013409349 0.1739774 -0.36715048 -0.091099257 -0.027810725 -0.41808455 -0.14519 0.077319368 -0.11713272 0.16659588 0.095293723 0.031695949 0.081162606
"300" 0.41024452 -0.0079768275 -0.1694751 0.91316615 -0.27151452 -0.087581881 0.26631868 -0.20353752 -0.07858416 -0.21708245 0.091439043 0.12243648 -0.16789627 0.2572721 -0.038267605 0.094203798 0.094203798 0.096914458 0.043545783 -0.033454424 0.12688102 0.42010491 -0.21868234 0.15228297 0.20049562 -0.24654972 -0.14090322 0.21156356 0.038502651 0.26424273 0.23453794 0.10275057 0.075357295
"301" 0.41043867 -0.064726783 -0.12377204 0.9328098 -0.26322435 -0.10810343 0.30748004 0.20962484 -0.13693845 -0.083597853 -0.11021506 0.032880722 -0.075669852 -0.17713746 0.036928514 -0.016062869 -0.016062869 -0.021657653 -0.036550734 -0.14665673 0.10979355 0.1546499 -0.26809983 0.026245176 0.071805591 -0.36534809 -0.24799294 0.0293821 0.016346613 0.1628266 0.045050736 -0.13336067 -0.24217524
"302" 0.26097364 0.0051912105 -0.14623831 0.93703699 -0.28124111 -0.10113092 -0.13572522 0.35691188 -0.028413685 0.34767328 -0.52519534 0.0051358564 0.029871226 -0.087489096 0.072586456 -0.044867355 -0.044867355 -0.14860841 -0.12675888 -0.30164164 -0.007062346 -0.11664656 -0.31609927 -0.05169984 -0.28679886 -0.35055722 -0.46016008 -0.13875175 -0.067310751 0.053624134 -0.038001922 -0.35693516 -0.3474524
"303" 0.19239073 0.015226187 -0.16339996 0.93715008 -0.26805555 -0.099342003 -0.29143719 -0.15021177 0.14262189 0.26808762 -0.3090865 0.1964551 -0.039433101 0.15443215 -0.13618832 0.07520821 0.07520821 -0.097004084 -0.17405476 -0.3685639 0.10316637 -0.10215874 -0.24777733 -0.072950342 -0.20958897 -0.28058501 -0.56136571 -0.22479849 0.028363776 0.057169819 -0.012614497 -0.37479638 -0.42270453
"331" 0.20876832 0.030679246 0.037288816 0.9000755 -0.30448229 -0.1298421 0.15244736 -0.096790436 0.0097414489 0.46455458 -0.477914 -0.058608566 -0.25514129 -0.034357813 -0.14347109 0.17221839 0.17221839 -0.12112253 -0.044227367 -0.42860662 0.1057069 -0.041106221 -0.37861268 0.02642655 -0.20460961 -0.489295 -0.44345892 -0.28055829 -0.12979382 0.20404638 -0.023674523 -0.41381111 -0.56472085
"332" 0.35382353 -0.024879552 -0.086384343 0.92047538 -0.28857121 -0.10048628 0.88210431 -0.13215518 -0.77466953 0.14176722 -0.405683 0.0052922556 -0.2037022 0.22544075 0.10448982 0.1406681 0.1406681 -0.060169016 -0.14479644 -0.3817736 0.22766339 -0.077214605 -0.15647822 0.1092733 -0.19402868 -0.37560669 -0.4641742 -0.20609642 0.024175713 0.15426128 0.058483252 -0.37428442 -0.36950653
"333" 0.35619073 -0.051817875 -0.15934525 0.94054784 -0.28138588 -0.093066746 -0.18813267 0.28675682 -0.059495797 -0.43999643 0.21555688 0.16220514 -0.21402425 -0.14445363 0.17779825 0.069153786 0.069153786 0.021115319 0.030226974 -0.28851065 0.090193793 0.057172675 -0.23925257 0.15794517 -0.072146311 -0.28165803 -0.27553699 -0.056202856 -0.054062369 0.18160315 0.16671531 -0.11856905 -0.24777292
"334" 0.22259283 -0.02449569 -0.15388612 0.93310471 -0.28981764 -0.097332779 -0.61930595 0.31734103 0.4235469 -0.31634464 0.13348444 0.1783883 -0.031903865 0.15476079 0.0063451556 -0.034674026 -0.034674026 -0.038770152 0.060034195 -0.24199593 0.13703436 0.12735689 -0.18229925 0.092038096 -0.085951009 -0.24406442 -0.25707849 0.084563879 -0.091352505 0.14562053 0.15664147 -0.088297455 -0.19011093
"335" 0.22966134 0.026781905 -0.18932387 0.92018181 -0.30104945 -0.095817263 0.19661448 0.20417592 0.044890343 0.1134267 -0.1048579 0.15663228 -0.14750761 0.20472318 -0.18202196 -0.010077156 -0.010077156 -0.10550145 -0.18233792 -0.30907427 0.039828773 -0.10795478 -0.2375891 -0.043269084 -0.20706411 -0.21952628 -0.52140032 -0.054696357 -0.018735616 0.049554369 0.021947767 -0.21469325 -0.37072008
"336" 0.21537091 -0.045299636 -0.10234205 0.92876299 -0.29290091 -0.11444597 0.63123022 -0.32250661 0.077479349 -0.18412735 0.20726498 0.066129125 -0.039815196 -0.19491845 -0.36251103 -0.035142758 -0.035142758 -0.060301862 -0.096122603 -0.33429104 0.025923227 0.28531658 -0.26796565 -0.10125714 0.15370213 -0.31496114 -0.28725961 -0.20574314 0.18249651 0.038736054 -0.011010619 -0.28744763 -0.43636826
"337" 0.34355324 -0.024165905 -0.017703843 0.93275798 -0.30372669 -0.11828271 -0.2164942 -0.17994814 0.17622976 0.021608091 -0.040591367 -0.048958024 0.048206835 -0.40275103 0.08656391 0.087026124 0.087026124 -0.0062663211 -0.032178281 -0.23960539 0.068470061 0.20505993 -0.28563939 -0.057343964 0.13498493 -0.38905296 -0.15813641 -0.08158844 0.10045973 0.10124306 0.015513043 -0.2368687 -0.35730288
"338" 0.29010859 0.032174046 -0.048561434 0.92536905 -0.30065529 -0.098110712 -0.33547202 0.065864363 0.15880568 0.34403075 -0.4597221 0.07181939 -0.22459887 -0.28111183 0.015314481 0.14916045 0.14916045 -0.055428114 -0.11522512 -0.2247609 0.033945336 -0.032699168 -0.19653162 -0.078567137 -0.062771551 -0.2432808 -0.49248335 -0.11144178 0.046928327 0.087610573 -0.02781346 -0.24524873 -0.37682145
"339" 0.25079554 -0.0034577794 -0.070470363 0.93203802 -0.27888357 -0.091019497 0.19707207 0.12673605 0.013207364 0.19187906 -0.31747279 0.061948912 -0.15761007 0.062881411 -0.18870069 0.027670965 0.027670965 -0.11137497 -0.23869182 -0.34805159 0.070986647 -0.14885041 -0.23243552 -0.042246617 -0.18678004 -0.27073252 -0.57054895 -0.24309824 -0.057957569 0.061072132 0.051859515 -0.31858096 -0.49543909
"340" 0.40209809 -0.040365788 -0.072894129 0.90974815 -0.2846523 -0.077286778 0.37086696 -0.19790047 0.056647004 0.38769415 -0.40765862 -0.070705995 -0.28575879 -0.20647423 -0.13278316 0.1316248 0.1316248 -0.058875725 -0.055131188 -0.15120953 0.10224223 0.069890484 -0.11831488 -0.010090143 -0.13560188 -0.14654808 -0.43987216 0.066848 0.12179373 0.15333941 0.14864382 -0.10533761 -0.098095573
"341" 0.41983326 -0.056165676 -0.1553395 0.9205884 -0.27698157 -0.072072717 -0.076635156 0.33257331 -0.31783853 -0.053158873 -0.14539169 0.14017784 -0.47060423 0.001494274 0.57948542 0.084649741 0.084649741 -0.056617213 -0.068655455 -0.1760259 0.075166815 -0.0044208472 -0.1461103 -0.020996287 -0.16436589 -0.14308844 -0.11564929 0.036694181 0.082344243 0.11782857 0.12535109 0.025645008 -0.088960036
"342" 0.3139389 -0.028131107 -0.1535226 0.92572566 -0.29310478 -0.098403444 -0.25946189 0.075006955 -0.0033983396 -0.42929661 0.22799077 0.14264002 -0.084256856 0.068952502 0.033364899 -0.00022112748 -0.00022112748 -0.11886756 -0.066243818 -0.34079808 -0.069445346 0.029771175 -0.24803999 -0.08576905 -0.1093366 -0.32350389 -0.2508822 -0.17321489 -0.27004024 0.022815823 -0.061477312 -0.1738316 -0.38223368
"343" 0.25994947 -0.022679831 -0.10227613 0.92261068 -0.29716464 -0.11369725 -0.13980102 0.030894841 0.11556663 -0.11262492 -0.013217741 0.086323218 0.2870539 -0.17633301 -0.059583741 0.022777741 0.022777741 -0.11429084 -0.12321319 -0.37094588 -0.04242323 0.027201392 -0.30364662 -0.051303297 -0.13361702 -0.38867009 -0.15040308 -0.20108565 -0.16372971 0.10079926 -0.13138401 -0.17282522 -0.41684775
"344" 0.2038278 -0.0001716803 -0.083073081 0.91638183 -0.29926353 -0.11755866 0.1479965 0.078955432 0.22504845 -0.086782419 0.0648229 0.12596236 -0.1949853 -0.1926666 -0.22552929 0.056131879 0.056131879 -0.012516665 -0.0076675523 -0.1693079 0.041209 0.033310013 -0.162463 0.053109968 -0.10689175 -0.2277787 -0.24589067 0.085722512 0.02647511 0.038530231 0.17195898 -0.032452263 -0.08029991
"345" 0.18594631 -0.011803726 -0.036139711 0.92233939 -0.29931997 -0.11222612 0.98120238 -0.085868366 -0.57114092 -0.17256499 -0.11692285 -0.01451778 -0.03920911 0.29867881 -0.30303331 0.0070016041 0.0070016041 -0.037004931 -0.0020273867 -0.21226223 0.26535192 -0.067030733 0.017657879 0.086169189 -0.17713885 -0.10783283 -0.32134794 0.13069163 0.16019789 0.1783978 0.23500589 -0.072778533 -0.14034662
"346" 0.33584724 0.011445562 -0.080037372 0.91868692 -0.28803831 -0.083576467 -0.055240738 -0.095674947 -0.40145753 0.27473671 -0.53567279 0.029291425 0.080732177 0.0032485205 0.24677156 -0.024070652 -0.024070652 -0.11192895 -0.081953114 -0.32386008 -0.0073307397 -0.26161017 -0.034753792 -0.044689434 -0.33920315 -0.17304341 -0.40456355 -0.12062075 0.011127279 0.081315234 0.14151642 -0.2610374 -0.29583883
"347" 0.2860648 0.016799817 -0.16313273 0.92029884 -0.26803107 -0.071058677 -0.77679071 0.131579 0.58979262 0.34177463 -0.2489889 0.18573351 -0.14236608 -0.35398133 0.090255705 0.0070920245 0.0070920245 -0.10403972 -0.13356154 -0.28780687 0.14829158 -0.16465436 -0.14983145 0.032643302 -0.28933496 -0.10414665 -0.58809566 -0.062125877 -0.067350272 0.029992653 0.1552484 -0.20798475 -0.18826851
"466" 0.1954509 -0.0087076916 -0.10560986 0.93362318 -0.20523338 -0.10848042 -0.13016058 -0.41499767 -0.013512503 -0.34608336 0.25036627 0.29980431 -0.15310114 0.044268504 -0.021370091 -0.13333195 -0.13333195 -0.31737316 -0.41053083 -0.60295046 -0.086319859 -0.13816784 -0.55355235 -0.12540221 -0.26767467 -0.6569983 -0.49086539 -0.66851211 -0.45525306 -0.066427052 -0.099947712 -0.54902766 -0.67157914
"467" 0.26005764 -0.05318923 -0.099270803 0.93836225 -0.21762438 -0.1078557 0.10582571 0.19566895 0.05891512 -0.45950545 0.27944209 0.2822654 -0.23823184 -0.025084227 -0.095247302 -0.11640862 -0.11640862 -0.25350505 -0.33827862 -0.57629291 -0.10242013 -0.018028219 -0.51466766 -0.15258272 -0.17144034 -0.61219506 -0.3461191 -0.63744598 -0.39414811 -0.035204101 -0.089240153 -0.41547061 -0.63636481
"468" 0.40137358 -0.057840219 -0.0028824215 0.94732838 -0.24235631 -0.098996129 0.30249987 0.3939598 -0.041097273 -0.53975614 0.2055298 0.13346743 0.032956443 -0.19477162 -0.10984247 -0.25010731 -0.25010731 -0.32130945 -0.14393211 -0.57652598 -0.18030598 0.017537312 -0.50341207 -0.2602876 -0.18153661 -0.61484319 -0.25600377 -0.56406059 -0.36692254 -0.11177062 -0.25091922 -0.33600214 -0.63154534
"469" 0.25170106 0.0035481818 -0.052847095 0.9505645 -0.25010317 -0.0597969 -0.045319731 -0.057215079 -0.090211868 -0.106919 -0.1509943 0.047619657 0.16078881 -0.114918 -0.11502389 -0.21245271 -0.21245271 -0.33858123 -0.2102911 -0.62693309 -0.18426925 -0.20257563 -0.47566153 -0.20556077 -0.3268091 -0.64026905 -0.1221683 -0.57366363 -0.48519594 -0.15500929 -0.15875201 -0.38003444 -0.66241676
"470" 0.20908092 -0.00072079571 -0.24063776 0.93847757 -0.23608549 -0.04761789 0.062016717 0.19130723 0.12710471 -0.10747889 -0.0057961995 0.16724657 0.013379597 0.089329067 -0.26322957 -0.13800224 -0.13800224 -0.31194765 -0.27346366 -0.6316511 -0.066459472 -0.16286158 -0.53563318 -0.11597865 -0.30499627 -0.64999598 -0.17699994 -0.61342324 -0.39015785 -0.032705425 -0.059194701 -0.39686646 -0.69589336
"471" 0.26361114 -0.012362911 -0.12641528 0.94165747 -0.22897882 -0.088979323 0.24084336 -0.17510699 -0.10245734 -0.060738444 -0.0064460229 0.058454237 -0.15926195 -0.077064048 0.0031664614 -0.13752809 -0.13752809 -0.33157963 -0.21258097 -0.59883634 -0.14760977 -0.17198039 -0.5052595 -0.23491538 -0.2696926 -0.63954455 -0.16388118 -0.58056598 -0.375814 -0.12275537 -0.2120631 -0.37588035 -0.68293364
"472" 0.31341697 -0.020404815 -0.050693901 0.95366394 -0.23485919 -0.09305516 0.3977184 -0.19443626 0.021817255 0.42079886 -0.37282416 -0.050570165 -0.019950734 -0.12362594 0.043371848 -0.070485778 -0.070485778 -0.28694156 -0.30872822 -0.59465069 -0.055792568 -0.098300723 -0.50340181 -0.17793083 -0.22202282 -0.62532845 -0.44311384 -0.58560237 -0.29270759 -0.12732882 -0.19362187 -0.47805561 -0.66018823
"473" 0.38648994 -0.046074048 -0.11996797 0.95541351 -0.23298304 -0.075842044 0.10123714 0.084849313 0.14900713 0.42823799 -0.28349718 -0.007877622 0.012613143 -0.11983351 0.024882673 -0.12510965 -0.12510965 -0.32816345 -0.33649461 -0.6148964 -0.10304077 -0.20817938 -0.51664201 -0.19717787 -0.30538891 -0.65525463 -0.51790602 -0.65886904 -0.34100814 -0.18749035 -0.1983049 -0.56144036 -0.66715585
