"tBodyAcc.mean...X" "tBodyAcc.mean...Y" "tBodyAcc.mean...Z" "tGravityAcc.mean...X" "tGravityAcc.mean...Y" "tGravityAcc.mean...Z" "tBodyAccJerk.mean...X" "tBodyAccJerk.mean...Y" "tBodyAccJerk.mean...Z" "tBodyGyro.mean...X" "tBodyGyro.mean...Y" "tBodyGyro.mean...Z" "tBodyGyroJerk.mean...X" "tBodyGyroJerk.mean...Y" "tBodyGyroJerk.mean...Z" "tBodyAccMag.mean.." "tGravityAccMag.mean.." "tBodyAccJerkMag.mean.." "tBodyGyroMag.mean.." "tBodyGyroJerkMag.mean.." "fBodyAcc.mean...X" "fBodyAcc.mean...Y" "fBodyAcc.mean...Z" "fBodyAccJerk.mean...X" "fBodyAccJerk.mean...Y" "fBodyAccJerk.mean...Z" "fBodyGyro.mean...X" "fBodyGyro.mean...Y" "fBodyGyro.mean...Z" "fBodyAccMag.mean.." "fBodyBodyAccJerkMag.mean.." "fBodyBodyGyroMag.mean.." "fBodyBodyGyroJerkMag.mean.."
"38" 0.27635864 -0.016138088 -0.10803259 0.62577398 0.4168573 0.46439573 0.076218027 0.0094053857 -0.0080907158 -0.028201987 -0.072296089 0.084889322 -0.09732419 -0.042724214 -0.056653466 -0.9980118 -0.9980118 -0.99594417 -0.99663124 -0.99648651 -0.99529816 -0.99169066 -0.99619448 -0.99502795 -0.99064115 -0.99663253 -0.99794548 -0.99445974 -0.99484406 -0.99642627 -0.99760323 -0.99582391 -0.99596914
"39" 0.23715407 0.0078251224 -0.12283791 0.89093772 0.11359108 0.33032214 0.075301588 0.082650327 -0.0089599647 -0.22503946 -0.13315886 -0.59416576 -0.076136273 -0.023511625 0.048746095 -0.92623334 -0.92623334 -0.98365142 -0.62607513 -0.99269133 -0.98333264 -0.89914658 -0.97708524 -0.98365156 -0.96959332 -0.98323096 -0.95825574 -0.9788201 -0.84816728 -0.9452631 -0.9795682 -0.88993038 -0.9936382
"40" 0.2731084 0.0065181116 -0.10947182 0.87653997 0.12558056 0.32520586 0.084520112 -0.018946735 0.0076682065 -0.14933808 -0.10757556 -0.28657183 -0.060468253 -0.047491065 0.053835275 -0.96816289 -0.96816289 -0.9923627 -0.78814522 -0.99529654 -0.98981469 -0.95409312 -0.99134764 -0.99075219 -0.99066458 -0.99097901 -0.94008916 -0.989201 -0.83844239 -0.96858175 -0.99263806 -0.87774284 -0.99561812
"41" 0.28150539 -0.018434859 -0.11139287 0.87482213 0.14006721 0.32441057 0.082081964 -0.0058534975 0.0032024153 -0.079366112 -0.094869929 -0.040538466 -0.074240872 -0.03881165 0.0044609208 -0.99295106 -0.99295106 -0.9934185 -0.92159819 -0.99658889 -0.99443506 -0.9848406 -0.99008845 -0.99449871 -0.99273746 -0.99029847 -0.96068647 -0.99124222 -0.91150016 -0.99597166 -0.99454495 -0.93017017 -0.99665915
"42" 0.27843225 -0.019654302 -0.10797029 0.8764618 0.1392361 0.32357956 0.07268307 0.019739112 0.004014346 -0.037824733 -0.07652653 0.074576303 -0.086175374 -0.040941551 -0.041286479 -0.9934379 -0.9934379 -0.99298342 -0.9823882 -0.99707243 -0.99263436 -0.98576419 -0.99157404 -0.9929579 -0.99115707 -0.99096366 -0.9815204 -0.99348002 -0.98001141 -0.9936202 -0.9923338 -0.98615395 -0.99589482
"43" 0.2733796 -0.0099401064 -0.10839283 0.87645385 0.13843401 0.3233988 0.072130253 0.019920529 -0.0014860567 -0.0210748 -0.072633665 0.11579647 -0.093413419 -0.040875199 -0.043482017 -0.99091407 -0.99091407 -0.99379982 -0.98533998 -0.99734824 -0.9941993 -0.98765983 -0.99277646 -0.99360419 -0.99067982 -0.9917045 -0.99316069 -0.99483197 -0.98359383 -0.99313905 -0.99341205 -0.99192262 -0.99675725
"44" 0.27905615 -0.01626097 -0.11281565 0.87538094 0.14222283 0.32351271 0.076807626 -0.0042927307 -0.0069884353 -0.01749462 -0.073362144 0.12893616 -0.098402276 -0.036623752 -0.052670226 -0.98754731 -0.98754731 -0.99413667 -0.98075358 -0.99779527 -0.99498345 -0.9811016 -0.9906193 -0.9949542 -0.99074368 -0.99091536 -0.99872962 -0.99553502 -0.99097407 -0.9933422 -0.99377944 -0.99468302 -0.99840125
"45" 0.2785991 -0.019910142 -0.1111806 0.87579788 0.14258451 0.32194771 0.077934405 0.01488802 0.012086099 -0.020494785 -0.069807644 0.1068855 -0.099644305 -0.04146569 -0.064887957 -0.99012264 -0.99012264 -0.99493458 -0.98832457 -0.99748502 -0.99404402 -0.98542913 -0.99060927 -0.99322057 -0.98988184 -0.99425932 -0.99710762 -0.99499794 -0.98653404 -0.99472515 -0.99548811 -0.99263043 -0.99764281
"46" 0.27328142 -0.011127209 -0.10634926 0.87599536 0.14162959 0.3204761 0.071543556 0.019647298 -0.0037668634 -0.024644144 -0.070023979 0.092631918 -0.099876097 -0.044019406 -0.055598998 -0.99302412 -0.99302412 -0.99568683 -0.99356422 -0.99712892 -0.99461052 -0.98909018 -0.99548767 -0.99312713 -0.99334792 -0.99681868 -0.9978399 -0.99376198 -0.99140479 -0.99812925 -0.99752566 -0.99594138 -0.99707467
"47" 0.27853812 -0.016173432 -0.10970656 0.87478155 0.14485798 0.32053935 0.074515662 0.0092694454 -0.010291722 -0.02633867 -0.074526058 0.092148536 -0.10051458 -0.038433452 -0.057589453 -0.99414636 -0.99414636 -0.99431393 -0.99465856 -0.99745873 -0.99558307 -0.98676236 -0.99486711 -0.99398429 -0.98974683 -0.99521838 -0.99784433 -0.99491883 -0.99111527 -0.99760147 -0.99779274 -0.99603154 -0.99811099
"48" 0.27746121 -0.017491016 -0.10635945 0.87474639 0.14560336 0.32038708 0.07818778 0.0090189325 0.012872972 -0.028021481 -0.07403317 0.081238251 -0.099510909 -0.038919699 -0.058039297 -0.99354892 -0.99354892 -0.99348023 -0.99552574 -0.99758041 -0.99492259 -0.98750126 -0.99196132 -0.99326968 -0.98978356 -0.99254848 -0.99751911 -0.99549016 -0.99190446 -0.99551766 -0.9965707 -0.99702378 -0.99823529
"49" 0.27394057 -0.013147584 -0.10543517 0.8742316 0.14572717 0.32162961 0.078228258 0.0054201733 0.0013550663 -0.028699232 -0.075571862 0.08489365 -0.096399772 -0.043673429 -0.046565566 -0.99264098 -0.99264098 -0.9950409 -0.99504293 -0.99747144 -0.99475289 -0.99135022 -0.99126636 -0.9937044 -0.99379154 -0.99288764 -0.99760802 -0.99579728 -0.98942503 -0.99490902 -0.99412111 -0.99644924 -0.99796048
"50" 0.27930326 -0.020521383 -0.11323643 0.87324201 0.14758583 0.32233576 0.073647802 0.0083841697 -0.0050818355 -0.028006084 -0.07630627 0.092467106 -0.097373481 -0.037230976 -0.056344653 -0.99205145 -0.99205145 -0.9959885 -0.99441055 -0.99706115 -0.99527834 -0.98862922 -0.99509609 -0.99410158 -0.99230792 -0.99450103 -0.99748773 -0.99486621 -0.9901195 -0.99634885 -0.99602589 -0.99572813 -0.99765287
"51" 0.2790872 -0.019083242 -0.10588882 0.87410872 0.1456773 0.32087334 0.06886822 0.020224021 0.0069050846 -0.028211664 -0.072544173 0.080864612 -0.10231372 -0.047165727 -0.05642873 -0.99147471 -0.99147471 -0.99400136 -0.9936703 -0.9970486 -0.99296524 -0.98424139 -0.99532656 -0.99257629 -0.99134531 -0.99359384 -0.99657618 -0.99369114 -0.99026592 -0.99593391 -0.99573563 -0.99442502 -0.99730213
"203" 0.26297624 -0.00028737053 -0.17609097 0.78629073 0.30427097 0.37265501 0.11794856 -0.21162475 -0.0068990293 -0.063500034 -0.29911474 0.44712758 -0.10815789 -0.01342688 -0.073316312 -0.8395095 -0.8395095 -0.98487886 -0.80327462 -0.99288547 -0.95471458 -0.68530102 -0.95800824 -0.98878403 -0.97628974 -0.98210795 -0.98025462 -0.96712895 -0.96926676 -0.75883323 -0.97874952 -0.95985282 -0.99048133
"204" 0.29811757 -0.035646628 -0.11592994 0.77811941 0.32209718 0.35109138 0.070197473 0.059114429 0.043557536 -0.053310892 -0.19212162 0.32948689 -0.093101296 -0.020896024 -0.10039897 -0.95555884 -0.95555884 -0.99214795 -0.87682286 -0.99670494 -0.99289425 -0.93618074 -0.95779628 -0.99693425 -0.99150685 -0.98338628 -0.99153424 -0.97720823 -0.9298369 -0.94892928 -0.9892309 -0.94350929 -0.99598042
"205" 0.27727452 -0.011693149 -0.10258892 0.78539959 0.30836272 0.34595184 0.073348402 0.018264855 -0.016602998 -0.039966067 -0.11750315 0.19616188 -0.092365192 -0.030245554 -0.090060083 -0.9898885 -0.9898885 -0.99064746 -0.94807417 -0.99729632 -0.99719 -0.98447803 -0.98269966 -0.99787206 -0.98594129 -0.98364201 -0.99237398 -0.98635646 -0.95138647 -0.99093274 -0.98828798 -0.96240551 -0.99656067
"206" 0.27866687 -0.017999434 -0.11006327 0.78552281 0.3114416 0.34844109 0.075484421 0.0049913473 -0.0077785186 -0.031042305 -0.08023545 0.11816636 -0.095593477 -0.032562226 -0.070567586 -0.99587748 -0.99587748 -0.99006731 -0.98508465 -0.99774866 -0.99763101 -0.98794872 -0.98650057 -0.99712452 -0.98784882 -0.98238982 -0.99670401 -0.99199056 -0.97761508 -0.9919032 -0.988286 -0.9887457 -0.99754745
"207" 0.27873199 -0.018106346 -0.10781649 0.7856137 0.31146614 0.34778302 0.075510903 0.010559107 0.0091835895 -0.027484417 -0.063240222 0.079139126 -0.097585544 -0.03994669 -0.062850791 -0.99663697 -0.99663697 -0.99124727 -0.99334572 -0.99834102 -0.99657698 -0.98984828 -0.98718008 -0.99550531 -0.98756434 -0.98449539 -0.99906603 -0.99644332 -0.98989268 -0.99387229 -0.98876003 -0.99701001 -0.99824916
"208" 0.27559191 -0.013962574 -0.10788811 0.78596443 0.31117937 0.34783019 0.075714311 0.01259557 -0.0041654914 -0.026319791 -0.062779925 0.070667607 -0.098229525 -0.043397986 -0.054173655 -0.99731978 -0.99731978 -0.99205834 -0.99362369 -0.99839061 -0.99736234 -0.98963263 -0.9917396 -0.99620229 -0.98624452 -0.98942927 -0.9986969 -0.99635927 -0.99633256 -0.99572164 -0.99468292 -0.99725679 -0.9977988
"209" 0.27832678 -0.01757272 -0.10987181 0.78557279 0.31260604 0.34817392 0.075026544 0.008569874 -0.0090082326 -0.026161958 -0.068547757 0.074707356 -0.098488069 -0.03815786 -0.053579795 -0.9971095 -0.9971095 -0.99316844 -0.99615028 -0.99776817 -0.99693204 -0.99014046 -0.99281489 -0.99612299 -0.98808554 -0.99019099 -0.99916143 -0.99691349 -0.99630325 -0.99729456 -0.99506031 -0.99782543 -0.9978181
"210" 0.27839415 -0.018437222 -0.1116638 0.78557878 0.31233071 0.34740125 0.074457073 0.013182735 0.0062523745 -0.026588991 -0.070409115 0.076399232 -0.098332068 -0.039422536 -0.053229772 -0.99824894 -0.99824894 -0.9950298 -0.99682197 -0.99721137 -0.99675117 -0.98995536 -0.99633454 -0.99553381 -0.98915282 -0.99367801 -1 -0.99589335 -0.99486919 -0.99841538 -0.99722006 -0.99708259 -0.99686801
"211" 0.27750957 -0.016333594 -0.10989482 0.78579977 0.31174844 0.34601991 0.073065976 0.0069832549 -0.0037102506 -0.026988029 -0.07328795 0.083984655 -0.098701277 -0.042219411 -0.050463582 -0.99916669 -0.99916669 -0.99495393 -0.99750762 -0.99703888 -0.99649097 -0.99174931 -0.99645446 -0.99605709 -0.99154593 -0.9924233 -0.99952286 -0.99579063 -0.9935277 -0.99735323 -0.99644541 -0.99710728 -0.99685025
"212" 0.27798405 -0.017867041 -0.10694863 0.78585024 0.31204932 0.34556065 0.077628619 0.0099012407 0.006150679 -0.028085728 -0.073749293 0.086413316 -0.098593844 -0.042514662 -0.054792243 -0.99779387 -0.99779387 -0.99442617 -0.9983859 -0.99778715 -0.99582701 -0.99138086 -0.99596074 -0.99460025 -0.99172698 -0.99197497 -0.9991411 -0.99676264 -0.99494895 -0.99754241 -0.99422234 -0.99782289 -0.99786922
"213" 0.27564442 -0.015470231 -0.10820759 0.78572489 0.31197396 0.34597708 0.078787134 0.011232696 -0.00071334246 -0.028246729 -0.074553856 0.086518022 -0.098930627 -0.041537921 -0.053558282 -0.99723393 -0.99723393 -0.99488825 -0.99820887 -0.99836329 -0.99534788 -0.98984103 -0.99472019 -0.99384467 -0.99065617 -0.99315194 -0.99845464 -0.99700581 -0.99486714 -0.9978943 -0.9951602 -0.99761304 -0.99831799
"226" 0.31076307 0.018053586 -0.20554844 0.91575268 0.071334492 0.26162794 0.060576458 -0.014942577 0.1365482 -0.21394515 -0.036600481 -0.58789003 -0.030010785 -0.053740404 -0.023821491 -0.84176045 -0.84176045 -0.97599953 -0.63324289 -0.98610504 -0.95345188 -0.9175816 -0.82819619 -0.9689278 -0.96298513 -0.9787873 -0.90646886 -0.97254817 -0.92126224 -0.86509202 -0.96813436 -0.90023392 -0.98279706
"227" 0.2645391 -0.019722322 -0.071903067 0.9286387 0.094979379 0.2216238 0.07721976 -0.0052500828 0.018322218 -0.14580153 -0.015359388 -0.32435662 -0.063913351 -0.041859219 0.04407307 -0.96131281 -0.96131281 -0.98962553 -0.77566767 -0.9957949 -0.99297845 -0.97207077 -0.97519097 -0.9923679 -0.9856009 -0.98593035 -0.94643756 -0.99440343 -0.85794079 -0.98005289 -0.99152535 -0.89074664 -0.99684937
"228" 0.26963511 -0.0089314391 -0.089394709 0.9235361 0.095960176 0.23443716 0.073679293 0.033844856 -0.018467802 -0.081045586 -0.036008736 -0.082335366 -0.074955865 -0.045500622 0.0071832172 -0.97865782 -0.97865782 -0.99352627 -0.9060337 -0.9967638 -0.99629777 -0.97585495 -0.98569186 -0.99481102 -0.98826597 -0.99029248 -0.96253132 -0.99026333 -0.90746381 -0.98674248 -0.99357438 -0.92607724 -0.99798348
"229" 0.27259354 -0.0057626503 -0.10852663 0.92091184 0.10068558 0.24209162 0.076248489 0.0033769274 -0.0018177305 -0.039440463 -0.063406816 0.070231419 -0.084539645 -0.043173881 -0.02190317 -0.98813158 -0.98813158 -0.99443976 -0.97284137 -0.99729631 -0.99707249 -0.9865746 -0.99188787 -0.99514412 -0.99091155 -0.99204257 -0.98048408 -0.99483925 -0.95353219 -0.9911688 -0.9946545 -0.98287105 -0.99817294
"230" 0.27682826 -0.016123297 -0.11023355 0.91934116 0.10714227 0.24208286 0.075291639 0.0079302471 0.0043938461 -0.022151998 -0.071044046 0.12285287 -0.093608803 -0.044292789 -0.04717877 -0.99434832 -0.99434832 -0.99126594 -0.98343105 -0.99734411 -0.99612066 -0.98876531 -0.98729725 -0.99408084 -0.99000141 -0.98585269 -0.99424578 -0.99565497 -0.98492777 -0.99076137 -0.99004776 -0.99216261 -0.99781519
"231" 0.2761599 -0.01332633 -0.10596005 0.91878808 0.10814091 0.24152913 0.077613685 0.016304891 -0.0030260339 -0.019081845 -0.076757394 0.11586555 -0.099814564 -0.039816546 -0.060418212 -0.99223301 -0.99223301 -0.99114741 -0.98630788 -0.99744134 -0.9944334 -0.98386395 -0.99025819 -0.99249326 -0.98893227 -0.98662212 -0.99817218 -0.99596516 -0.98984207 -0.99118871 -0.99130681 -0.99419889 -0.9975159
"232" 0.27575308 -0.010254163 -0.10953993 0.91804484 0.11075236 0.24215779 0.078041643 0.0022788303 0.00032433433 -0.0205397 -0.07794798 0.1130666 -0.098866684 -0.039129192 -0.0561853 -0.99244845 -0.99244845 -0.99445797 -0.98791917 -0.99806289 -0.99517752 -0.98601658 -0.99559365 -0.99372643 -0.99114356 -0.99369668 -0.99797558 -0.99556852 -0.99259883 -0.99474731 -0.99582381 -0.99531208 -0.99734832
"233" 0.27790646 -0.017143471 -0.10985922 0.91787683 0.11451262 0.24147053 0.075451243 0.011791972 0.011821072 -0.024449949 -0.073440629 0.10276506 -0.10026137 -0.043196589 -0.059785654 -0.99655354 -0.99655354 -0.99816046 -0.99218213 -0.99813807 -0.9976675 -0.99175458 -0.99536985 -0.9968041 -0.99305271 -0.9964947 -0.99783454 -0.99574675 -0.98859973 -0.99876761 -0.99811102 -0.99373983 -0.99834477
"234" 0.27554943 -0.014115159 -0.10899857 0.91824934 0.1150413 0.24087721 0.078818318 0.012193101 0.0020407802 -0.027151362 -0.076315013 0.089227055 -0.098373537 -0.039784265 -0.054584686 -0.99553672 -0.99553672 -0.99789348 -0.99651205 -0.99798872 -0.99717991 -0.98969142 -0.99753533 -0.99668906 -0.99155847 -0.99758967 -0.99837136 -0.99638181 -0.99351259 -0.99719571 -0.99900114 -0.99771439 -0.99801491
"235" 0.27778196 -0.015873588 -0.11050438 0.91770587 0.1165863 0.24091689 0.075355921 0.0061807452 -0.024532401 -0.028113631 -0.075025481 0.090115956 -0.098032769 -0.03787095 -0.055327731 -0.99459017 -0.99459017 -0.99716187 -0.99515513 -0.99782943 -0.99628341 -0.98913104 -0.99515318 -0.99509998 -0.99390432 -0.99628024 -0.99773615 -0.99537265 -0.99236652 -0.99791284 -0.99978085 -0.99712185 -0.99789053
"236" 0.27725766 -0.014249297 -0.11220537 0.91767493 0.11742018 0.23991183 0.068588794 0.022424714 -0.01153622 -0.02814736 -0.073128683 0.082213124 -0.097636389 -0.041077982 -0.050778223 -0.99275076 -0.99275076 -0.99746652 -0.99540808 -0.99768779 -0.99524649 -0.98643708 -0.99601721 -0.99455716 -0.99692442 -0.99503963 -0.99761833 -0.99600886 -0.99132428 -0.9973637 -0.99897894 -0.99694572 -0.99817529
"237" 0.27426151 -0.012264695 -0.10949351 0.91723704 0.11931644 0.23858067 0.070491085 0.012746198 0.026884995 -0.030056097 -0.090108786 0.085033085 -0.11328091 -0.089832089 -0.085486091 -0.98908857 -0.98908857 -0.99346153 -0.98713799 -0.99519522 -0.99192221 -0.9846911 -0.98485259 -0.99222929 -0.99090677 -0.98903773 -0.98099103 -0.95775219 -0.96535732 -0.99363329 -0.99184069 -0.94126546 -0.98908456
"379" 0.3256536 0.028817786 -0.032056785 0.93139929 -0.026774002 0.19167062 0.027188333 -0.39576333 -0.31484469 -0.031288463 -0.18638331 0.38056143 -0.098857243 -0.01488024 -0.071397878 -0.64484496 -0.64484496 -0.95738933 -0.85584341 -0.98196753 -0.93085199 -0.4043292 -0.64645752 -0.9818489 -0.91773496 -0.9709162 -0.97379003 -0.96291589 -0.95664354 -0.45189864 -0.95323231 -0.95902133 -0.98523106
"380" 0.26217511 -0.062819481 -0.15703615 0.95148753 0.01682111 0.22763691 0.087234217 0.079351981 0.04547281 -0.041017514 -0.12744991 0.28648082 -0.10108945 -0.026097 -0.092877791 -0.87607263 -0.87607263 -0.96979138 -0.90554792 -0.98356667 -0.98774509 -0.84875709 -0.93369908 -0.98980935 -0.93705236 -0.98253018 -0.9810818 -0.97797148 -0.9450994 -0.89653236 -0.9736701 -0.96034551 -0.98857669
"381" 0.27439932 -0.0017697185 -0.083310746 0.94539933 -0.012283014 0.2103705 0.075280802 0.019288568 0.0049486586 -0.038779028 -0.10400002 0.1876931 -0.09982497 -0.030905373 -0.076613627 -0.96395587 -0.96395587 -0.97237406 -0.94894283 -0.98532346 -0.9905021 -0.94670115 -0.97582696 -0.98713807 -0.94753856 -0.98215309 -0.98285672 -0.98169581 -0.96097589 -0.96783858 -0.97734142 -0.97348978 -0.98900375
"382" 0.27118439 -0.01149042 -0.089935247 0.94392635 -0.004313032 0.21883974 0.073231448 0.0029018689 -0.0028927297 -0.034284718 -0.090592356 0.12188351 -0.092799967 -0.039791282 -0.071474413 -0.98177429 -0.98177429 -0.98422853 -0.9798331 -0.9918453 -0.99248338 -0.96784751 -0.98520507 -0.9893639 -0.96668472 -0.99148759 -0.98753695 -0.98864832 -0.97511129 -0.97946713 -0.98397867 -0.98111907 -0.99193461
"383" 0.27055607 -0.0061249184 -0.091966376 0.94182903 0.00049169361 0.22637663 0.075805229 0.034733238 0.026679604 -0.029247319 -0.070105333 0.073698494 -0.095167657 -0.04366973 -0.064346865 -0.98226194 -0.98226194 -0.99221895 -0.98606157 -0.9946748 -0.99365599 -0.97133004 -0.9834971 -0.99099784 -0.98616198 -0.99438941 -0.99228681 -0.98843048 -0.98168981 -0.97696417 -0.99332627 -0.98798068 -0.99524497
"384" 0.26051905 0.0098193055 -0.078471122 0.93927713 0.0077337361 0.23321889 0.064553833 0.049709731 0.019151417 -0.02243243 -0.039089032 0.021150354 -0.094773843 -0.017130395 -0.12712044 -0.95665755 -0.95665755 -0.9914411 -0.96373826 -0.99093453 -0.98879959 -0.95337338 -0.97881571 -0.99134865 -0.98551352 -0.99147919 -0.98620721 -0.97430656 -0.91968935 -0.95744658 -0.99401625 -0.93879127 -0.98957032
"385" 0.093068135 0.15040887 0.051458368 0.92804449 0.034264504 0.25084524 -0.0052305906 0.23007165 0.10166051 -0.014804431 0.081775604 -0.21708712 -0.096732965 -0.012649027 -0.16045586 -0.68871218 -0.68871218 -0.97136146 -0.83723238 -0.97074076 -0.88746201 -0.67271934 -0.86836777 -0.9710518 -0.957167 -0.97615444 -0.9565696 -0.93136585 -0.82298248 -0.64177335 -0.96676596 -0.87167485 -0.96845673
"386" -0.18139412 0.32412953 0.12938955 0.85160108 0.15402201 0.31758838 0.028091579 0.022948628 0.022076611 -0.022568075 0.053439898 -0.12877734 -0.10689794 -0.068795005 0.060081544 -0.36295861 -0.36295861 -0.92758985 -0.76664531 -0.94007559 -0.90454525 -0.78857036 -0.87453252 -0.94141656 -0.89892017 -0.93432136 -0.92974768 -0.88089129 -0.74652597 -0.79037647 -0.92619374 -0.90567315 -0.9353716
"387" -0.0615055 0.17408171 0.031555899 0.69555133 0.35706445 0.41095272 0.16205974 -0.24997021 -0.11055773 -0.034481072 -0.14998863 0.26791095 -0.10240147 -0.081427992 0.094712913 -0.58351373 -0.58351373 -0.93313071 -0.83244058 -0.95405729 -0.85805793 -0.5464378 -0.84856762 -0.94142041 -0.90488331 -0.93286702 -0.94757475 -0.89010618 -0.76693668 -0.58863824 -0.92878613 -0.91469874 -0.93715759
