"tBodyAcc.mean...X" "tBodyAcc.mean...Y" "tBodyAcc.mean...Z" "tGravityAcc.mean...X" "tGravityAcc.mean...Y" "tGravityAcc.mean...Z" "tBodyAccJerk.mean...X" "tBodyAccJerk.mean...Y" "tBodyAccJerk.mean...Z" "tBodyGyro.mean...X" "tBodyGyro.mean...Y" "tBodyGyro.mean...Z" "tBodyGyroJerk.mean...X" "tBodyGyroJerk.mean...Y" "tBodyGyroJerk.mean...Z" "tBodyAccMag.mean.." "tGravityAccMag.mean.." "tBodyAccJerkMag.mean.." "tBodyGyroMag.mean.." "tBodyGyroJerkMag.mean.." "fBodyAcc.mean...X" "fBodyAcc.mean...Y" "fBodyAcc.mean...Z" "fBodyAccJerk.mean...X" "fBodyAccJerk.mean...Y" "fBodyAccJerk.mean...Z" "fBodyGyro.mean...X" "fBodyGyro.mean...Y" "fBodyGyro.mean...Z" "fBodyAccMag.mean.." "fBodyBodyAccJerkMag.mean.." "fBodyBodyGyroMag.mean.." "fBodyBodyGyroJerkMag.mean.."
"12" 0.27622817 -0.021441302 -0.10820234 0.96925328 -0.15006376 0.082931213 0.076084514 -0.0023115579 -0.0076736296 -0.031173158 -0.074666711 0.091577535 -0.094207555 -0.040316155 -0.057682038 -0.99477563 -0.99477563 -0.99279492 -0.99428671 -0.99776102 -0.99823935 -0.98491607 -0.9916394 -0.99819157 -0.98967537 -0.98895116 -0.99258395 -0.99621833 -0.99512791 -0.9951378 -0.99472936 -0.99650333 -0.99765225
"13" 0.278457 -0.020414761 -0.11273172 0.9689963 -0.1523621 0.083150803 0.077102002 0.017027167 -0.00098523943 -0.029168611 -0.075944066 0.086183519 -0.098994495 -0.040496948 -0.054137882 -0.99532501 -0.99532501 -0.99486033 -0.99630809 -0.99860153 -0.99937732 -0.98715877 -0.99581923 -0.99953805 -0.98974889 -0.99267475 -0.99448722 -0.99805671 -0.99645488 -0.99595367 -0.99681887 -0.99790693 -0.99904671
"14" 0.27717497 -0.014712802 -0.10675647 0.96904398 -0.15414125 0.081819604 0.07761238 0.019489223 0.015207683 -0.027087093 -0.071831343 0.083622237 -0.10048744 -0.042113616 -0.053738021 -0.99670013 -0.99670013 -0.99536254 -0.99767246 -0.99833451 -0.99881956 -0.98880768 -0.99182892 -0.99749097 -0.9920277 -0.99290396 -0.99630863 -0.997468 -0.99577517 -0.99775726 -0.99553335 -0.99856385 -0.999028
"15" 0.29794572 0.027093908 -0.061668123 0.94489486 -0.29262334 -0.021435523 0.066656163 -0.068367084 -0.033607601 -0.010548201 0.15705425 -0.17452147 -0.084175874 -0.080866451 0.0075315612 -0.90458778 -0.90458778 -0.99047837 -0.84050608 -0.99144905 -0.98933967 -0.88341385 -0.95494861 -0.98924824 -0.98354471 -0.98933823 -0.97246478 -0.95036887 -0.91031729 -0.90383853 -0.98902608 -0.91104074 -0.99024194
"16" 0.27920345 -0.023020143 -0.12208028 0.95201342 -0.26311695 -0.0035761635 0.074659313 -0.0012810862 -0.026636672 -0.015810859 0.027702205 -0.02694145 -0.099860486 -0.057413011 -0.022366509 -0.98446381 -0.98446381 -0.99628275 -0.93127833 -0.99680193 -0.9956289 -0.98317075 -0.98412856 -0.99478908 -0.99470375 -0.99357321 -0.99083312 -0.97688822 -0.94907865 -0.99136765 -0.99681501 -0.95640227 -0.997604
"17" 0.27903836 -0.014800378 -0.11684896 0.95272437 -0.26509148 -0.0077089922 0.076711586 0.012251865 0.010057325 -0.013406816 -0.046264419 0.060933625 -0.094790394 -0.05064817 -0.034809761 -0.98904307 -0.98904307 -0.99552049 -0.97236443 -0.99690565 -0.99619504 -0.98725851 -0.98768709 -0.99494893 -0.99233802 -0.99355517 -0.99075452 -0.98614115 -0.97429588 -0.99273157 -0.99885264 -0.98656987 -0.99733245
"18" 0.2801349 -0.013916951 -0.10637048 0.95306401 -0.26471825 -0.011556695 0.07525447 0.015419535 0.016625946 -0.012725097 -0.077761376 0.094503668 -0.10533471 -0.046139602 -0.046398495 -0.99507155 -0.99507155 -0.99564686 -0.9804895 -0.99700147 -0.99683409 -0.98804239 -0.98993731 -0.99530791 -0.99136358 -0.99479031 -0.98907811 -0.99140219 -0.98219024 -0.99343349 -0.99635004 -0.99244181 -0.99759265
"19" 0.27773106 -0.018210718 -0.10918803 0.95360569 -0.26305774 -0.011094388 0.075021356 0.0042103143 -0.0051048322 -0.02464236 -0.087790863 0.10782187 -0.10413693 -0.041083288 -0.054341093 -0.99872681 -0.99872681 -0.99585704 -0.98856897 -0.99808075 -0.99680119 -0.99094436 -0.99596151 -0.99575245 -0.9924115 -0.99550105 -0.99051434 -0.99790133 -0.99428753 -0.99704386 -0.99674065 -0.9956098 -0.99850483
"20" 0.27556818 -0.016979698 -0.11142918 0.95359464 -0.26348997 -0.011425851 0.076113384 0.01842771 -0.0060482131 -0.029461913 -0.084376762 0.10074789 -0.097122835 -0.039561886 -0.054821896 -0.99797237 -0.99797237 -0.99645316 -0.993472 -0.99869585 -0.99720497 -0.99029766 -0.99669495 -0.9966077 -0.9930446 -0.99488302 -0.99517802 -0.9982421 -0.995936 -0.99989278 -0.99947946 -0.99720378 -0.99957244
"21" 0.27756171 -0.014318487 -0.10787724 0.95313551 -0.2634369 -0.012458678 0.075342269 0.018055718 -0.0049718288 -0.029814933 -0.078706495 0.093773469 -0.096999665 -0.039383672 -0.055209671 -0.99844133 -0.99844133 -0.99547632 -0.99698274 -0.99843291 -0.99719829 -0.99261084 -0.99417669 -0.99612215 -0.99357857 -0.99215543 -0.99678336 -0.99846765 -0.99695895 -0.99725253 -0.99832359 -0.9988685 -0.99904676
"22" 0.27715238 -0.017983328 -0.10660117 0.95318325 -0.26189643 -0.012015606 0.073413536 0.0045245992 -0.005894406 -0.02917889 -0.07955402 0.094585279 -0.097217687 -0.040646212 -0.054870288 -0.997891 -0.997891 -0.99306888 -0.99707363 -0.99818838 -0.99657474 -0.98697802 -0.99542528 -0.9958259 -0.98689999 -0.99113965 -0.99638039 -0.99844454 -0.99640039 -0.99671069 -0.99449599 -0.99852538 -0.99842415
"23" 0.2756763 -0.021264234 -0.11080122 0.95309294 -0.26245862 -0.011512171 0.076943687 0.005482978 0.0016020823 -0.028153699 -0.076118947 0.088998758 -0.097980589 -0.039427698 -0.055537897 -0.99589346 -0.99589346 -0.99222923 -0.99762227 -0.99852925 -0.9975464 -0.9864129 -0.99403597 -0.99630977 -0.98291315 -0.99221625 -0.9970942 -0.99788171 -0.99467877 -0.99596298 -0.99258499 -0.99824461 -0.99896566
"24" 0.2792002 -0.017714427 -0.10916135 0.95273161 -0.26500697 -0.012703514 0.078642693 0.016503342 -4.8515198e-05 -0.027220935 -0.069195151 0.079055228 -0.097053649 -0.039995777 -0.059039117 -0.99521534 -0.99521534 -0.99337454 -0.99736198 -0.99832144 -0.99750264 -0.98498699 -0.98999238 -0.9965272 -0.98644595 -0.99045005 -0.99763528 -0.99799155 -0.9942121 -0.99508421 -0.99429146 -0.99803662 -0.99872646
"25" 0.28171549 -0.011910678 -0.10287513 0.9532188 -0.2650432 -0.013126421 0.074924981 0.0099539071 0.00068788567 -0.024960701 -0.071607144 0.080856127 -0.096984078 -0.040981257 -0.056018736 -0.99419344 -0.99419344 -0.99333286 -0.99569879 -0.99740976 -0.99865677 -0.98672372 -0.99260252 -0.99694736 -0.98576146 -0.9908238 -0.99512261 -0.99756262 -0.99341683 -0.99427863 -0.99444815 -0.99721689 -0.99873615
"26" 0.27899267 -0.014531029 -0.10659617 0.95419361 -0.26194319 -0.011180786 0.074219489 0.0044872377 0.0069293456 -0.027372739 -0.0753043 0.088552726 -0.097154466 -0.039321883 -0.051857918 -0.9957494 -0.9957494 -0.99251624 -0.99526631 -0.99717187 -0.99747202 -0.9852728 -0.99227953 -0.99654528 -0.98709855 -0.9903284 -0.99272051 -0.99733625 -0.99325176 -0.99363919 -0.99439824 -0.99674532 -0.99838463
"27" 0.27573444 -0.01801884 -0.10677578 0.95458893 -0.26049928 -0.0099594009 0.073460968 0.01837229 0.001436324 -0.030529617 -0.074705186 0.089415593 -0.10226052 -0.040127012 -0.052669203 -0.9985525 -0.9985525 -0.99338553 -0.99582615 -0.99717422 -0.99898187 -0.98994616 -0.99251428 -0.99736314 -0.98910225 -0.98919841 -0.99206061 -0.99732034 -0.99534292 -0.99638609 -0.99322754 -0.99660807 -0.99796927
"177" 0.26076161 -0.035370696 -0.13730782 0.92902391 -0.33682804 0.016850711 0.091262612 0.032465399 -0.067358084 0.013439875 0.12156109 -0.027125267 -0.11031752 -0.071431297 -0.0010726147 -0.92460685 -0.92460685 -0.98762595 -0.88342499 -0.98847533 -0.98072219 -0.95613023 -0.91879231 -0.99431834 -0.98121802 -0.97711386 -0.96846428 -0.9514163 -0.9156851 -0.93312992 -0.98569092 -0.92364973 -0.98466514
"178" 0.28981703 -0.010751748 -0.11994169 0.9218254 -0.34717939 0.010435044 0.074966335 0.020368644 0.029770068 -0.00053768309 -0.010643507 0.1045955 -0.097871206 -0.063515561 -0.035039151 -0.96107654 -0.96107654 -0.9908447 -0.94810622 -0.99037767 -0.99302227 -0.9739602 -0.95493361 -0.99224282 -0.98372413 -0.99032589 -0.98280914 -0.96868778 -0.96071203 -0.97204556 -0.99231099 -0.97311178 -0.99177517
"179" 0.28451133 -0.0085448131 -0.089976474 0.92579791 -0.34394546 0.005662581 0.077571156 0.0070843422 -0.0092251061 -0.011316832 -0.088783765 0.13865277 -0.1141284 -0.050393763 -0.046642628 -0.97955082 -0.97955082 -0.99045171 -0.964018 -0.99168848 -0.99287155 -0.97901058 -0.98324196 -0.99159041 -0.98271181 -0.98946984 -0.97705006 -0.98033477 -0.97508096 -0.98762353 -0.99120854 -0.98244828 -0.99256263
"180" 0.2852744 -0.0045132061 -0.1137861 0.92797881 -0.33822701 0.011640008 0.070102368 -0.016084715 -0.017993883 -0.029180775 -0.10761505 0.13545851 -0.080727415 -0.040704261 -0.038392225 -0.97696384 -0.97696384 -0.98267787 -0.95344151 -0.98442333 -0.99279184 -0.95345372 -0.97673228 -0.99184398 -0.96575663 -0.98133163 -0.96731188 -0.97796276 -0.93474834 -0.97358718 -0.97948344 -0.96089873 -0.98153963
"181" 0.27239664 -0.023659196 -0.11324183 0.92999424 -0.33243089 0.0097864055 0.074625174 -0.0010039148 -0.0010324549 -0.029931459 -0.10367303 0.12857404 -0.099377535 -0.044195739 -0.062084648 -0.96276865 -0.96276865 -0.98190103 -0.95091631 -0.97992228 -0.99106322 -0.9388876 -0.9800546 -0.99199261 -0.9597705 -0.98552886 -0.96682214 -0.97498373 -0.93584991 -0.97119809 -0.97801148 -0.96337904 -0.98038417
"182" 0.26580577 -0.032762393 -0.11731189 0.92836922 -0.33647863 0.0071108915 0.080396378 0.034667442 -0.00053427358 -0.026779299 -0.10071188 0.10280977 -0.11905174 -0.03679426 -0.079492236 -0.97114685 -0.97114685 -0.98739953 -0.97508334 -0.98817154 -0.99019493 -0.9580628 -0.98338882 -0.98851718 -0.9754289 -0.98813974 -0.96606516 -0.98124193 -0.9666881 -0.97336505 -0.98366551 -0.96432702 -0.98651037
"183" 0.278426 -0.017091944 -0.12529627 0.92493645 -0.34470941 0.0030156153 0.077631547 0.024990621 0.001630675 -0.031458099 -0.075743179 0.078469849 -0.097907853 -0.028980934 -0.057669268 -0.98707568 -0.98707568 -0.99024882 -0.98850476 -0.99418817 -0.99230808 -0.98214212 -0.98579519 -0.98981061 -0.98579001 -0.98914454 -0.98934407 -0.98394632 -0.99208739 -0.98484535 -0.9873888 -0.9884064 -0.98965701
"184" 0.27942505 -0.014947411 -0.1101951 0.92487803 -0.3452228 -0.002604128 0.075507178 0.0055058257 0.0063300836 -0.027819318 -0.064802568 0.078640375 -0.096746006 -0.039975402 -0.055285114 -0.99407761 -0.99407761 -0.9958991 -0.99241647 -0.99709175 -0.99629535 -0.99119421 -0.9902715 -0.99517924 -0.99043342 -0.99607069 -0.99162501 -0.99547899 -0.99564618 -0.99363921 -0.9981571 -0.9953489 -0.99862657
"185" 0.27526076 -0.016105674 -0.10343073 0.92555134 -0.34363084 -0.0030021075 0.077722084 0.0087883419 -0.0020921317 -0.025749623 -0.070344538 0.081329804 -0.095218016 -0.043737159 -0.052541641 -0.9926817 -0.9926817 -0.98990945 -0.99209286 -0.99321044 -0.99436641 -0.97352809 -0.99256892 -0.99137899 -0.97198956 -0.99304833 -0.99080053 -0.99219883 -0.98428885 -0.98798764 -0.98235982 -0.99141078 -0.99228154
"186" 0.27687455 -0.018606634 -0.112972 0.92511537 -0.34315062 -0.0015969256 0.076468606 0.008195235 0.00035457461 -0.029202661 -0.074796836 0.083112785 -0.097777886 -0.041555679 -0.052385297 -0.99028866 -0.99028866 -0.98697273 -0.9923017 -0.99343112 -0.99386249 -0.97172973 -0.98779074 -0.99055001 -0.96944689 -0.98944074 -0.99096057 -0.99306052 -0.98495364 -0.98692924 -0.98156578 -0.99228902 -0.99239011
"187" 0.2792417 -0.017290162 -0.11394039 0.9250657 -0.34371509 -0.0031755353 0.072194799 0.011940988 -5.7588313e-05 -0.028440887 -0.075622698 0.085770111 -0.093656843 -0.039494108 -0.054671517 -0.99416937 -0.99416937 -0.99325987 -0.99509982 -0.99762068 -0.99768182 -0.98759378 -0.98768212 -0.99609565 -0.98643834 -0.98997096 -0.99216201 -0.99746944 -0.99537128 -0.99110808 -0.991858 -0.99635349 -0.99821108
"188" 0.27884783 -0.01531619 -0.10701234 0.92569508 -0.34320849 -0.0052159348 0.072772807 0.0059135636 0.0074500965 -0.022946911 -0.076987696 0.090411178 -0.091051647 -0.042459475 -0.054908096 -0.99491692 -0.99491692 -0.99532568 -0.99347724 -0.99763151 -0.9978675 -0.98536527 -0.99049767 -0.99748175 -0.99058521 -0.99150881 -0.99100394 -0.99590562 -0.99534967 -0.99398819 -0.99190493 -0.99334443 -0.99843552
"189" 0.27368218 -0.019975668 -0.10754792 0.92578891 -0.34243891 -0.0049576372 0.075398572 0.0081583645 -5.7919785e-05 -0.022863406 -0.079238521 0.092130752 -0.10824922 -0.040967713 -0.052212132 -0.99161808 -0.99161808 -0.99343225 -0.9823054 -0.99591913 -0.99686728 -0.9817294 -0.99150522 -0.99724932 -0.9882863 -0.99013392 -0.97637202 -0.99368594 -0.99253557 -0.99440443 -0.99417821 -0.98581307 -0.9971196
"190" 0.27394901 -0.021795449 -0.11743596 0.92431613 -0.34471813 -0.0051335002 0.075882276 0.015959924 -0.021526651 -0.031516696 -0.065245001 0.089407433 -0.11396188 -0.024717006 -0.050415902 -0.98993607 -0.98993607 -0.9918442 -0.97782322 -0.99278509 -0.99459682 -0.98299739 -0.98326275 -0.99361254 -0.98636432 -0.98630163 -0.97094729 -0.97553757 -0.99198302 -0.99122268 -0.98937273 -0.97380289 -0.98636082
"191" 0.32236308 0.034225504 -0.05735073 0.91165931 -0.36886927 -0.044189398 0.05596521 -0.072306358 0.00084613673 0.0071049337 0.10181467 -0.16572603 -0.11158598 -0.078192097 0.0049910349 -0.88409577 -0.88409577 -0.98659153 -0.85045354 -0.9859914 -0.97619145 -0.8775028 -0.96556079 -0.98834877 -0.97865601 -0.98983101 -0.95314848 -0.95062095 -0.90866659 -0.90783818 -0.98985326 -0.91500203 -0.98108656
"192" 0.2745262 -0.025134082 -0.12251223 0.9269698 -0.33745487 -0.028988205 0.071046427 -0.0080409086 -0.042572818 -0.022929687 0.028515016 -0.029851393 -0.10371205 -0.055020457 -0.025122139 -0.97351585 -0.97351585 -0.99089099 -0.93031348 -0.99501139 -0.99281566 -0.96920378 -0.96835636 -0.99398808 -0.98410592 -0.98925144 -0.98562805 -0.98456282 -0.95924674 -0.97050596 -0.99447541 -0.9661274 -0.99563608
"193" 0.27380646 -0.019735938 -0.11988703 0.92628592 -0.34107536 -0.032386937 0.076605731 0.018467314 0.0074748583 -0.027482697 -0.031886085 0.055023091 -0.094540612 -0.047150629 -0.033524213 -0.98803599 -0.98803599 -0.9950179 -0.97350862 -0.99694209 -0.99799161 -0.9852274 -0.9906297 -0.99639133 -0.98805491 -0.99493964 -0.98834005 -0.99083491 -0.97316263 -0.99079038 -0.99824654 -0.98279146 -0.9975589
"194" 0.27664268 -0.016755348 -0.099381423 0.92485665 -0.34285915 -0.036554964 0.078292358 0.0068055311 0.010027284 -0.02312738 -0.07314996 0.097147234 -0.10210142 -0.047152178 -0.045060447 -0.99461972 -0.99461972 -0.99503169 -0.98739895 -0.99660677 -0.99624071 -0.98739783 -0.99547373 -0.99463525 -0.99157092 -0.99336309 -0.99000732 -0.99039405 -0.98953403 -0.99553137 -0.9981143 -0.99229195 -0.99606119
"195" 0.27436388 -0.023361777 -0.11033551 0.92429226 -0.34337231 -0.033962551 0.07401431 0.0085999783 -0.0082170139 -0.027499563 -0.08677768 0.10513918 -0.1003337 -0.042821828 -0.05619208 -0.98900897 -0.98900897 -0.99315295 -0.9882832 -0.99691287 -0.99540859 -0.98794045 -0.98978292 -0.99312536 -0.98992301 -0.99214722 -0.99252498 -0.99114566 -0.99410226 -0.99360814 -0.99628773 -0.99312726 -0.9960449
"196" 0.27475366 -0.020102285 -0.12120311 0.92319593 -0.34708939 -0.035291532 0.072989819 0.014940634 -0.009276998 -0.030558566 -0.085104635 0.095523762 -0.095545904 -0.037984761 -0.057825687 -0.99036319 -0.99036319 -0.99597532 -0.99232079 -0.99771168 -0.99767391 -0.98488783 -0.99523425 -0.99552711 -0.99184638 -0.99471254 -0.99349612 -0.99462366 -0.99332052 -0.99500993 -0.99714266 -0.99445538 -0.99730997
"197" 0.27872042 -0.014508176 -0.11530914 0.92255001 -0.34857415 -0.039925918 0.075905714 0.015487553 -0.0017595009 -0.028047339 -0.08041151 0.090702529 -0.097303407 -0.039078515 -0.057529948 -0.99552431 -0.99552431 -0.99668601 -0.99330726 -0.99797896 -0.99717491 -0.98837717 -0.99754843 -0.99585015 -0.99179765 -0.9956936 -0.99262777 -0.99583831 -0.99409187 -0.9979276 -0.9978692 -0.99545036 -0.99735195
"198" 0.27938002 -0.01543831 -0.11126972 0.92288852 -0.34699961 -0.042563224 0.076891989 0.0097634661 -0.0074795193 -0.029289652 -0.074863103 0.088732757 -0.099193338 -0.038918381 -0.05504985 -0.99902593 -0.99902593 -0.99824461 -0.9945678 -0.99819063 -0.997001 -0.9921003 -0.99966797 -0.99583789 -0.99341403 -0.99896645 -0.99427918 -0.99716308 -0.99458912 -0.99846386 -0.99921286 -0.99612769 -0.99866594
"199" 0.27734354 -0.01565033 -0.10844766 0.92317108 -0.34609368 -0.043875015 0.076470701 0.014982955 0.0080589405 -0.027789526 -0.071153551 0.0819091 -0.097424091 -0.040430983 -0.05441185 -0.99950128 -0.99950128 -0.99697299 -0.99592751 -0.99811229 -0.9974627 -0.99229406 -0.9977359 -0.99681398 -0.99342513 -0.99470515 -0.99408785 -0.99737566 -0.99611437 -0.99921518 -0.99974244 -0.99715967 -0.99804972
"200" 0.27796276 -0.015040946 -0.10639918 0.92334149 -0.34517631 -0.043918442 0.075779115 0.008799318 -0.0015452544 -0.025176512 -0.072778487 0.084600136 -0.097685823 -0.040714774 -0.054650326 -0.99577375 -0.99577375 -0.99382101 -0.99371543 -0.99750468 -0.99697205 -0.9898095 -0.99211228 -0.99650771 -0.99068613 -0.9911999 -0.99144443 -0.99650438 -0.99377708 -0.99655445 -0.99666249 -0.99583433 -0.99718192
"201" 0.27997806 -0.015505193 -0.10621291 0.92387765 -0.34365863 -0.042847295 0.076650621 0.0081264603 -0.017205699 -0.025780567 -0.075742948 0.090833772 -0.099777758 -0.040828554 -0.054255108 -0.99666705 -0.99666705 -0.99457398 -0.99274525 -0.99682842 -0.99804397 -0.9889694 -0.99025398 -0.99757395 -0.98941788 -0.99003563 -0.99136345 -0.99613598 -0.99245267 -0.99555025 -0.99544711 -0.99563837 -0.99728528
"202" 0.27970111 -0.015808416 -0.10892197 0.92454971 -0.34272485 -0.042445587 0.077764031 0.014295134 0.015278058 -0.02940213 -0.073564369 0.090744247 -0.10611849 -0.038616827 -0.049512401 -0.99767632 -0.99767632 -0.9961445 -0.99357045 -0.99737446 -0.99857655 -0.99212553 -0.9907414 -0.99859092 -0.99131547 -0.99287835 -0.98982799 -0.99569278 -0.99313019 -0.99645498 -0.99517004 -0.99305041 -0.9984768
"348" 0.23601277 -0.026913144 0.18639534 0.96296785 -0.27325393 -0.033493074 0.11212233 -0.044605507 -0.068564446 0.098123013 0.29317541 -0.11263211 -0.17949258 -0.22907339 0.32910476 -0.67509243 -0.67509243 -0.85990797 -0.68272401 -0.82290648 -0.80663752 -0.83293328 -0.75029388 -0.77651007 -0.9049632 -0.8484266 -0.78223803 -0.61773422 -0.45616337 -0.71831807 -0.7688087 -0.47480751 -0.66756398
"349" 0.26731751 -0.032355179 -0.062924067 0.94513347 -0.27146065 0.078170027 0.12392856 0.045758116 -0.09873236 0.0083625549 -0.01547023 0.054069659 -0.13013558 -0.049451836 -0.043331709 -0.91845658 -0.91845658 -0.96197943 -0.88085067 -0.96447989 -0.94391846 -0.88709304 -0.89956204 -0.93306165 -0.94101328 -0.98332456 -0.86466789 -0.94728391 -0.92479058 -0.88060527 -0.93139564 -0.89565187 -0.95093802
"350" 0.28335241 -0.010728703 -0.11733272 0.94045529 -0.28140478 0.098272452 0.070602231 0.001957474 -0.0072607714 -0.028661815 -0.12389883 0.12006802 -0.088628153 -0.063024934 -0.054081425 -0.98481505 -0.98481505 -0.98800054 -0.9469854 -0.98717502 -0.99022859 -0.96745773 -0.99068785 -0.98722623 -0.97686603 -0.99219532 -0.96372541 -0.96650581 -0.97146109 -0.98263806 -0.98820819 -0.97318426 -0.99007971
