"tBodyAcc.mean...X" "tBodyAcc.mean...Y" "tBodyAcc.mean...Z" "tGravityAcc.mean...X" "tGravityAcc.mean...Y" "tGravityAcc.mean...Z" "tBodyAccJerk.mean...X" "tBodyAccJerk.mean...Y" "tBodyAccJerk.mean...Z" "tBodyGyro.mean...X" "tBodyGyro.mean...Y" "tBodyGyro.mean...Z" "tBodyGyroJerk.mean...X" "tBodyGyroJerk.mean...Y" "tBodyGyroJerk.mean...Z" "tBodyAccMag.mean.." "tGravityAccMag.mean.." "tBodyAccJerkMag.mean.." "tBodyGyroMag.mean.." "tBodyGyroJerkMag.mean.." "fBodyAcc.mean...X" "fBodyAcc.mean...Y" "fBodyAcc.mean...Z" "fBodyAccJerk.mean...X" "fBodyAccJerk.mean...Y" "fBodyAccJerk.mean...Z" "fBodyGyro.mean...X" "fBodyGyro.mean...Y" "fBodyGyro.mean...Z" "fBodyAccMag.mean.." "fBodyBodyAccJerkMag.mean.." "fBodyBodyGyroMag.mean.." "fBodyBodyGyroJerkMag.mean.."
"62" 0.27588359 -0.016150309 -0.10882921 -0.20649916 0.7691518 0.59214322 0.079217587 0.013871292 0.0020966176 -0.027557917 -0.074717452 0.087574809 -0.098663635 -0.040145171 -0.054970621 -0.99758819 -0.99758819 -0.99333114 -0.99661933 -0.99864793 -0.99480416 -0.99380373 -0.99248491 -0.99299983 -0.99288781 -0.99038501 -0.99811521 -0.99633237 -0.99551228 -0.99629652 -0.99630902 -0.99914259 -0.99859962
"63" 0.27783021 -0.017684054 -0.1057035 -0.20702615 0.76962832 0.59219232 0.074492793 0.015421882 0.0049166674 -0.028189688 -0.075922288 0.085242467 -0.098786707 -0.043011336 -0.055590732 -0.99786725 -0.99786725 -0.99407848 -0.99624004 -0.99853912 -0.9951802 -0.99388245 -0.99360666 -0.99308043 -0.9942709 -0.990698 -0.9974977 -0.99584522 -0.99508298 -0.9981129 -0.9958311 -0.99820311 -0.99848869
"64" 0.27937115 -0.017644953 -0.10818111 -0.20699211 0.76946735 0.59291655 0.072594696 0.010275519 -0.002639534 -0.027948324 -0.075748823 0.086152221 -0.097773433 -0.041491156 -0.054167484 -0.9973188 -0.9973188 -0.99366314 -0.99595283 -0.99840939 -0.99354586 -0.9939895 -0.99425916 -0.99092769 -0.99366968 -0.99164211 -0.99906969 -0.99584 -0.99472143 -0.99831041 -0.99276118 -0.99768722 -0.99870411
"65" 0.019016151 -0.0070373566 -0.028333356 0.044743889 0.75845367 0.50493607 0.33481779 -0.087342242 -0.24078322 0.20204982 0.040694905 0.73162657 -0.11950341 -0.033136459 -0.081185235 -0.72162699 -0.72162699 -0.9219028 -0.6073844 -0.95018467 -0.66860442 -0.78963798 -0.73499812 -0.91582762 -0.85963 -0.91560292 -0.89235795 -0.91669974 -0.87882562 -0.47786351 -0.86488401 -0.87785926 -0.93188247
"66" 0.3402085 -0.036452984 -0.10625819 -0.047727828 0.76866913 0.54098815 0.071098045 0.026827472 0.040107846 0.1186012 -0.018781307 0.51290211 -0.11843114 -0.038440072 -0.13626567 -0.94290262 -0.94290262 -0.98397266 -0.75196917 -0.98912638 -0.97498679 -0.95410178 -0.97750397 -0.98210907 -0.98237072 -0.97633568 -0.94716517 -0.97938782 -0.87408467 -0.96740935 -0.98214074 -0.90194398 -0.98755082
"67" -0.16642569 -0.11935251 0.13303497 -0.041699844 0.75554154 0.54742535 -0.043507411 -0.053766392 0.19503419 -0.059379779 0.08809224 0.13125568 -0.04233134 -0.07304167 -0.056678688 -0.51842779 -0.51842779 -0.85561065 -0.59910183 -0.86875596 -0.74175973 -0.37047418 -0.54169783 -0.87009876 -0.66911521 -0.81513119 -0.37539089 -0.82273127 -0.62389734 -0.40526174 -0.72619041 -0.44981321 -0.76672615
"68" -0.23910256 -0.096904391 0.14803461 -0.18770377 0.70262213 0.63722785 0.11314268 0.074806311 -0.10382637 -0.035961192 -0.034605486 0.058812713 -0.096588812 -0.074083925 -0.056614254 -0.36210824 -0.36210824 -0.82366323 -0.54709337 -0.83080792 -0.78254802 -0.35302765 -0.58238308 -0.86668292 -0.65948137 -0.80855043 -0.35137583 -0.80542284 -0.63205493 -0.50202182 -0.72546081 -0.45857638 -0.76196065
"69" 0.34696848 0.069408647 -0.20082552 -0.35145953 0.65518574 0.73110976 0.20887536 0.11372797 -0.22303817 0.082133212 -0.24323522 0.21592953 -0.19508446 -0.0046289995 -0.12899286 -0.67636425 -0.67636425 -0.94306581 -0.80157467 -0.94608038 -0.82682765 -0.80454766 -0.71690557 -0.96309193 -0.91342804 -0.94547883 -0.77139478 -0.93047351 -0.90206889 -0.79232273 -0.9445135 -0.80248618 -0.93403494
"70" 0.30383319 0.1036482 -0.24533103 -0.33939193 0.6970974 0.70209116 -0.048777316 0.14548517 0.10475315 -0.036936103 -0.057546422 -0.052175402 -0.79429092 0.069186911 -0.21966787 -0.63496006 -0.63496006 -0.85112159 -0.71573909 -0.87102635 -0.77764042 -0.65641474 -0.74389472 -0.84128694 -0.77748827 -0.86899322 -0.35965028 -0.79638339 -0.6394989 -0.71639747 -0.83435446 -0.41740016 -0.73301366
"71" -0.36120533 -0.26812111 0.17689637 -0.36048 0.71643717 0.6629796 0.020624221 -0.26870572 0.23693914 -0.23782482 0.0013208186 -0.098544364 -0.26163473 -0.11985833 -0.012435592 -0.062945893 -0.062945893 -0.56428225 -0.40112981 -0.67562773 -0.62167946 0.26319965 -0.25634415 -0.63698626 -0.21058319 -0.57076123 0.0057825797 -0.66275526 -0.53699297 -0.091821255 -0.35848249 -0.10202009 -0.60822781
"72" -0.27706634 -0.68409659 0.34665772 -0.57349604 0.52510468 0.77976328 0.17061123 -0.3848919 -0.028640525 -0.22981397 -0.084139792 0.12658478 0.60049262 -0.14450577 0.10627918 0.29483896 0.29483896 -0.62540929 -0.48420622 -0.75023599 -0.60838922 0.029028661 -0.31756454 -0.65892981 -0.24437788 -0.5777608 0.20023571 -0.68059349 -0.64274198 -0.220785 -0.33175609 0.10504627 -0.61261081
"73" 0.2574765 -0.41386534 0.017374188 -0.74182101 0.16014065 0.94954331 0.11161264 0.3056408 -0.22123434 0.049928814 -0.11530276 0.19568759 0.11264077 0.02773879 -0.064159118 -0.33101576 -0.33101576 -0.92047767 -0.73358055 -0.95082172 -0.90611827 -0.38761604 -0.72773664 -0.90822047 -0.8793609 -0.89344593 -0.64389389 -0.86035895 -0.89368601 -0.49856777 -0.87188606 -0.76682956 -0.91304149
"74" 0.27683965 -0.02714766 -0.1231748 -0.75672502 -0.05899586 0.9993499 0.06719499 0.22425664 -0.00032738316 0.16127991 -0.13043859 0.21213106 -0.11341681 -0.029336611 -0.066985016 -0.84935162 -0.84935162 -0.97568945 -0.79201016 -0.98514778 -0.97590839 -0.68463497 -0.9819809 -0.97465148 -0.96828834 -0.98784889 -0.95500016 -0.97999511 -0.97315134 -0.78142895 -0.97823155 -0.95044369 -0.98525063
"75" 0.26865095 0.016430154 -0.10372571 -0.75607738 -0.068420491 0.99429673 0.077417432 -0.037359808 0.0074256146 0.086572053 -0.10767743 0.15907433 -0.13014634 -0.036068798 -0.069935123 -0.95078066 -0.95078066 -0.98420696 -0.87634272 -0.9900837 -0.98176325 -0.93234665 -0.98938688 -0.97598056 -0.97793988 -0.99128063 -0.94593892 -0.98624614 -0.97448174 -0.94537225 -0.98065971 -0.9424823 -0.98690955
"76" 0.28526329 -0.008888811 -0.10374518 -0.75875146 -0.045998244 0.9957729 0.080899203 -0.00041533963 -0.017179454 0.018982197 -0.088940444 0.11034306 -0.12062556 -0.035133122 -0.064724956 -0.98981335 -0.98981335 -0.99420976 -0.95121536 -0.99619712 -0.99356756 -0.98321534 -0.99346289 -0.99267002 -0.98906796 -0.99440684 -0.96457419 -0.99383036 -0.98426332 -0.99186108 -0.99656785 -0.96361471 -0.99691603
"77" 0.28347732 -0.0075244582 -0.10928717 -0.75643925 -0.040042686 0.99732192 0.067279115 0.0083881751 0.00059152697 -0.022319625 -0.073791881 0.081217964 -0.11018738 -0.038877206 -0.060758143 -0.99056014 -0.99056014 -0.99250833 -0.98737097 -0.99612359 -0.99230658 -0.98817303 -0.9939374 -0.99132506 -0.99219263 -0.99003854 -0.97878881 -0.994053 -0.99172103 -0.99330024 -0.99527734 -0.98660836 -0.99644444
"78" 0.27302712 -0.010196757 -0.11115339 -0.75507694 -0.034589346 0.99683535 0.071901676 0.01871745 0.0076429677 -0.033496634 -0.06870624 0.076413374 -0.10087654 -0.036907457 -0.050117834 -0.9923007 -0.9923007 -0.99000829 -0.99204765 -0.99653651 -0.99141608 -0.98845507 -0.9933639 -0.98867465 -0.98980859 -0.99029168 -0.99195184 -0.99648298 -0.99483133 -0.99445429 -0.99391936 -0.9952448 -0.99665054
"214" 0.39365355 -0.023633221 -0.12592376 -0.10308768 0.80189333 0.50251109 0.078928669 -0.0033063617 0.056412244 0.076950625 -0.11839756 0.60210452 -0.094325753 -0.04935098 -0.15991264 -0.91435757 -0.91435757 -0.97559993 -0.74008217 -0.98435199 -0.96977197 -0.94839291 -0.93709518 -0.97392349 -0.96163477 -0.97744436 -0.96442262 -0.97036652 -0.83625993 -0.9381927 -0.96578938 -0.89150944 -0.97572715
"215" 0.31932383 -0.024865202 -0.099798821 -0.06299006 0.80003329 0.49135427 0.05624832 0.024405517 -0.010360284 0.02922033 -0.09832496 0.29576086 -0.11950542 -0.029390153 -0.13280273 -0.97177708 -0.97177708 -0.9933907 -0.88895775 -0.99491221 -0.97369917 -0.98281659 -0.9850221 -0.99103507 -0.99190579 -0.99339722 -0.96688523 -0.98450939 -0.87958691 -0.96679275 -0.99684008 -0.91236404 -0.99229294
"216" 0.27903686 -0.016669682 -0.10935435 -0.048389323 0.79567669 0.49463892 0.076606392 0.016867057 -0.00651891 -0.0098671423 -0.080393097 0.12236908 -0.11185795 -0.039223434 -0.086828001 -0.99803183 -0.99803183 -0.99367351 -0.96921163 -0.99703272 -0.99409283 -0.99195792 -0.99478596 -0.99188773 -0.99052993 -0.99338001 -0.98068335 -0.99330336 -0.95154285 -0.9948453 -0.99533712 -0.97455817 -0.99706633
"217" 0.2816654 -0.017570074 -0.11073427 -0.047927566 0.79574623 0.49388979 0.075149798 0.0084224317 -0.0031947691 -0.028953565 -0.079070138 0.051641053 -0.10416896 -0.039101627 -0.070202061 -0.99702358 -0.99702358 -0.99125355 -0.98337626 -0.99720602 -0.99279872 -0.99144214 -0.99431981 -0.99032381 -0.98856648 -0.99321318 -0.99401115 -0.99384478 -0.98508248 -0.9936187 -0.99431334 -0.99481262 -0.99732972
"218" 0.27714164 -0.01806797 -0.11041766 -0.046712688 0.7954083 0.49292579 0.069330297 0.0064425616 0.006819108 -0.034132905 -0.070109939 0.043769165 -0.099165346 -0.038792238 -0.050929454 -0.99655566 -0.99655566 -0.99235113 -0.98188004 -0.99797179 -0.99287173 -0.99225653 -0.99203923 -0.99169545 -0.99057131 -0.99242045 -0.99905902 -0.99465565 -0.99384177 -0.9956167 -0.99467829 -0.99582442 -0.99815767
"219" 0.27890115 -0.017814424 -0.10698796 -0.04661734 0.79482223 0.49227442 0.078244973 0.014062733 -0.0023610793 -0.033728883 -0.076218051 0.05467348 -0.097980207 -0.044841053 -0.047110126 -0.99781183 -0.99781183 -0.99540573 -0.98638745 -0.99765311 -0.9959341 -0.99576167 -0.99313097 -0.99579185 -0.99466214 -0.9928296 -0.9986923 -0.99407229 -0.99460243 -0.99820593 -0.99697107 -0.99700662 -0.99827046
"220" 0.27972834 -0.01600381 -0.1073364 -0.046186846 0.7945045 0.49275908 0.076726948 0.007376412 -0.0021763452 -0.03101367 -0.073677781 0.070006488 -0.095267111 -0.038372991 -0.050581591 -0.99762628 -0.99762628 -0.99405126 -0.99008358 -0.99713962 -0.99474435 -0.99464912 -0.99374694 -0.99336891 -0.9933464 -0.99129884 -0.99749674 -0.99403296 -0.99175257 -0.99656067 -0.99340751 -0.99560529 -0.9976719
"221" 0.27603949 -0.017357172 -0.10897656 -0.045756393 0.79494079 0.49317659 0.075047091 0.010463193 -0.0063835674 -0.02881738 -0.069163222 0.083508318 -0.096617612 -0.039660184 -0.054093616 -0.99708723 -0.99708723 -0.9916359 -0.99478454 -0.99803998 -0.99556574 -0.99022725 -0.99193986 -0.99266448 -0.98897043 -0.98969066 -0.99908032 -0.99482876 -0.99525433 -0.99445588 -0.98999993 -0.99626225 -0.99824912
"222" 0.27831632 -0.018048727 -0.10840311 -0.046239328 0.79503831 0.49301931 0.077475065 0.013600217 0.00072851413 -0.027804399 -0.073385188 0.086569695 -0.098858401 -0.041406991 -0.055805203 -0.99737407 -0.99737407 -0.99322192 -0.9946664 -0.99774266 -0.99437732 -0.98893493 -0.99613404 -0.99250806 -0.98743268 -0.99419387 -0.99854875 -0.99438093 -0.99397212 -0.99712174 -0.99365839 -0.99585453 -0.99760071
"223" 0.27575263 -0.016788627 -0.10562315 -0.046220173 0.79462305 0.49294839 0.079472847 0.0049872453 0.012061801 -0.027660365 -0.072072284 0.087318167 -0.098306436 -0.041274135 -0.052677652 -0.99798029 -0.99798029 -0.99445258 -0.99503015 -0.9974564 -0.99372416 -0.99120974 -0.99753879 -0.99165271 -0.99139489 -0.99675655 -0.99860477 -0.99412665 -0.99456803 -0.99856976 -0.99690556 -0.99585406 -0.99712161
"224" 0.27885089 -0.016544181 -0.10901088 -0.046505809 0.79471389 0.49361047 0.073784657 0.012429251 -0.0027465573 -0.027990931 -0.076381787 0.085668932 -0.097070197 -0.039570108 -0.051092771 -0.99806665 -0.99806665 -0.99489391 -0.9957328 -0.99825122 -0.99345848 -0.99364512 -0.99559052 -0.99342412 -0.99283984 -0.99350367 -0.99843234 -0.99531251 -0.99672164 -0.99692833 -0.99509202 -0.99687288 -0.9984656
"225" 0.28202074 -0.017589649 -0.10793379 -0.045825016 0.79508264 0.4936137 0.071361768 0.011811938 -0.0018420682 -0.027377177 -0.071766256 0.08841283 -0.098884325 -0.042440564 -0.055245263 -0.99790544 -0.99790544 -0.99666354 -0.99571593 -0.99809252 -0.99430003 -0.99575514 -0.99526322 -0.99411153 -0.9952737 -0.99487676 -0.99882861 -0.99467702 -0.99679319 -0.99743494 -0.99559478 -0.99671137 -0.99774489
"238" -0.066238871 0.07922905 -1 -0.055034629 0.87234565 0.15782376 0.11101429 -0.22943808 0.34105954 0.072403251 0.13835198 0.45338693 -0.040634044 0.094200146 -0.31226655 -0.027508362 -0.027508362 -0.742861 -0.38195459 -0.70838478 -0.7624721 -0.50567557 -0.39640328 -0.79581217 -0.6254879 -0.71256591 -0.088673249 -0.66771465 -0.40424581 -0.36346041 -0.68207355 -0.18250374 -0.54765693
"239" -0.083287063 0.010297707 -0.51608391 -0.16876892 0.91490323 -0.16464523 0.11674395 -0.01798659 0.4417175 -0.11308188 0.11271912 0.3234831 -0.36091469 -0.19322027 -0.11898592 -0.47948386 -0.47948386 -0.88880599 -0.71786906 -0.87959102 -0.82134259 -0.84075912 -0.31242653 -0.86598151 -0.82101674 -0.7690232 -0.4264851 -0.8303334 -0.69723778 -0.37994767 -0.78447317 -0.49524998 -0.61014116
"240" 0.2591151 -0.017985103 -0.12024506 -0.27793837 0.92885299 -0.29541016 0.088185566 0.0011180361 0.048807266 -0.14832746 0.005663764 0.21880248 -0.23395072 -0.048339191 -0.06989635 -0.90848825 -0.90848825 -0.96977274 -0.82800989 -0.96962031 -0.95855139 -0.96654308 -0.90532403 -0.96225497 -0.98307298 -0.96084679 -0.77502222 -0.97669198 -0.91457516 -0.93795977 -0.96587353 -0.86001455 -0.96960276
"241" 0.29230775 -0.00692865 -0.029339182 -0.28781038 0.9304777 -0.29007455 0.097062457 0.015139223 -0.014036984 -0.1288836 -0.04469618 0.16001907 -0.10959249 -0.046464394 -0.085147414 -0.83461265 -0.83461265 -0.97365752 -0.83672107 -0.97227927 -0.96565209 -0.96925136 -0.87213674 -0.9703103 -0.98833898 -0.96414971 -0.86238904 -0.97884284 -0.92404192 -0.89113266 -0.96884903 -0.87700538 -0.96938828
"242" 0.32588645 0.00081689933 0.016658077 -0.27981806 0.93756427 -0.25336946 0.071163899 -0.0060898604 -0.090718563 -0.053692246 -0.073374127 0.096810837 -0.0015141946 -0.056316728 -0.076834055 -0.86715221 -0.86715221 -0.98525868 -0.91034309 -0.98289683 -0.98568688 -0.96580292 -0.86356942 -0.98884697 -0.98858462 -0.97343643 -0.83103132 -0.98063913 -0.94710548 -0.88532525 -0.98270918 -0.84213436 -0.97780829
"243" 0.30005315 -0.018087248 -0.10818389 -0.26612231 0.94630484 -0.21665214 0.07253847 0.0018099541 -0.047144915 -0.017388406 -0.088039484 0.068896777 -0.064280841 -0.038603081 -0.068946083 -0.96875933 -0.96875933 -0.98915485 -0.96911972 -0.99038924 -0.98488729 -0.98409837 -0.95904091 -0.98621974 -0.99041315 -0.9896296 -0.94941736 -0.99746197 -0.971371 -0.97166482 -0.99068172 -0.96908901 -0.9908718
"244" 0.28809417 -0.022759306 -0.13505802 -0.25863635 0.94546379 -0.21812437 0.082075927 0.011901395 0.0028825188 -0.0094085362 -0.087686673 0.068361908 -0.094406598 -0.040115366 -0.053776534 -0.97634025 -0.97634025 -0.99064473 -0.973355 -0.99310466 -0.98864986 -0.99026874 -0.98792164 -0.98767157 -0.98943245 -0.99116486 -0.97673598 -0.9980298 -0.97861155 -0.98781539 -0.99198771 -0.98337085 -0.9923517
"245" 0.27676588 -0.018060289 -0.12013176 -0.25465591 0.94214079 -0.22900956 0.068672675 0.013327801 0.025608012 -0.020558174 -0.082166273 0.06545188 -0.094378814 -0.039266694 -0.050983366 -0.97497252 -0.97497252 -0.99264565 -0.98063855 -0.99559615 -0.99033154 -0.98746795 -0.97397442 -0.99349939 -0.98931696 -0.99081607 -0.98425104 -0.99886212 -0.98675927 -0.98850581 -0.99359075 -0.98885366 -0.99627425
"246" 0.24389788 -0.027628987 -0.18227212 -0.25494683 0.94101831 -0.23524917 0.047902837 -0.018595263 -0.12766154 0.024587586 -0.070614491 0.037393774 -0.093045155 -0.039868629 -0.05903851 -0.90892854 -0.90892854 -0.9885357 -0.93141727 -0.9905289 -0.96946302 -0.95840615 -0.85266551 -0.98993527 -0.98973206 -0.98303649 -0.95149979 -0.995859 -0.95383515 -0.84562397 -0.98880082 -0.95524758 -0.99061669
"247" 0.18047854 -0.042535659 -0.28056106 -0.26976596 0.93317912 -0.26905586 0.072627393 0.017406061 -0.015762254 0.0020427908 -0.074395011 0.051178275 -0.12705469 -0.042409048 -0.050174035 -0.82300481 -0.82300481 -0.9870433 -0.91085919 -0.98986372 -0.97906703 -0.97775339 -0.9269642 -0.99088858 -0.98913602 -0.97978891 -0.92964774 -0.9951308 -0.95232809 -0.92483605 -0.98817717 -0.95903046 -0.98878954
"248" 0.20896421 -0.022742569 -0.16644945 -0.30336177 0.91828313 -0.33406763 0.10743578 0.04915265 0.15072266 -0.072931964 -0.081659445 0.11781819 -0.12117714 -0.040054031 -0.024570479 -0.8716271 -0.8716271 -0.99032317 -0.94897412 -0.99312553 -0.96460237 -0.95018078 -0.82504955 -0.99280525 -0.99180572 -0.98709146 -0.9646197 -0.99748597 -0.96229156 -0.85175682 -0.98937615 -0.97517385 -0.99064043
"405" 0.26307307 -0.020708401 -0.10415558 -0.31618977 0.77207768 0.6131905 0.13068641 0.16719362 -0.13814519 -0.02138801 -0.18998582 0.72394893 -0.16121314 0.02551415 -0.14469071 -0.86759892 -0.86759892 -0.91449513 -0.68685127 -0.95064642 -0.9041472 -0.78084073 -0.83430392 -0.91970446 -0.8506637 -0.91615212 -0.84870605 -0.91003654 -0.8083903 -0.7769478 -0.89006568 -0.82075619 -0.94142192
"406" 0.25924966 -0.010370885 -0.10117466 -0.32171341 0.75793363 0.62098933 0.074577083 -0.011777825 0.015073141 -0.0086809315 -0.080660505 0.4586519 -0.10297216 -0.026630148 -0.14259635 -0.94738256 -0.94738256 -0.96879373 -0.82621982 -0.98133677 -0.97405865 -0.91936301 -0.9487094 -0.97135985 -0.95781969 -0.97326721 -0.95392404 -0.97960002 -0.86326752 -0.94213007 -0.97223201 -0.91254827 -0.98097435
"407" 0.2731223 -0.024140671 -0.091799885 -0.32615383 0.76275314 0.62258888 0.080664864 0.027937815 -0.03643679 0.00099479305 -0.060251789 0.22973879 -0.11538143 -0.035066031 -0.12003604 -0.97860085 -0.97860085 -0.98000725 -0.92526709 -0.98820907 -0.98870139 -0.9561661 -0.97045122 -0.98726174 -0.96989145 -0.97702059 -0.95959627 -0.98740808 -0.90483518 -0.96259056 -0.97887875 -0.93135474 -0.98463257
"408" 0.280936 -0.018769082 -0.10783636 -0.32851918 0.75798702 0.62923341 0.075565801 0.0042712854 0.0059350038 -0.010577393 -0.062471397 0.10145362 -0.093023104 -0.046752127 -0.075357304 -0.99270453 -0.99270453 -0.98859989 -0.9748725 -0.99452557 -0.99475298 -0.97579428 -0.98399103 -0.99396663 -0.97776733 -0.98468225 -0.98336254 -0.99465605 -0.96980576 -0.98172518 -0.98765779 -0.98539643 -0.99382915
"409" 0.28919046 -0.016912076 -0.1092038 -0.32686995 0.7570917 0.62952805 0.079835424 0.0053973253 0.0066295657 -0.019149399 -0.067025392 0.059355719 -0.10172916 -0.042813764 -0.062812788 -0.98978497 -0.98978497 -0.98656354 -0.98206256 -0.99323632 -0.99158521 -0.97225098 -0.98872078 -0.99117028 -0.97394382 -0.98785335 -0.98471518 -0.99297319 -0.9874265 -0.98686405 -0.98766244 -0.99058582 -0.99432113
"410" 0.29412126 -0.015314462 -0.11139625 -0.32263062 0.75722125 0.62901215 0.073411332 0.0095206648 -0.010188914 -0.022825854 -0.072472952 0.049052916 -0.10122335 -0.036901761 -0.057503476 -0.98195785 -0.98195785 -0.9826141 -0.97234915 -0.98814604 -0.99059871 -0.96412391 -0.97981533 -0.99020891 -0.96966748 -0.98231579 -0.9702271 -0.98689428 -0.98446616 -0.97869059 -0.98459986 -0.97833646 -0.99037663
